 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),78538,77118,97933,56928,103846,98838,49886,34913, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),251,--,--,10,--,369,--,--, 
 收到的其他与经营活动有关的现金(万元),9999,3309,3510,4907,5447,11970,42375,4189, 
 经营活动现金流入小计(万元),88789,80428,101443,61845,109293,111177,92262,39102, 
 购买商品、接受劳务支付的现金(万元),54419,62503,56899,46942,75452,53810,29673,22906, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9103,9501,10357,9004,12637,12479,6826,3839, 
 支付的各项税费(万元),6188,5587,5272,7361,9593,4047,5460,3507, 
 支付的其他与经营活动有关的现金(万元),11527,10697,14225,6691,9990,22210,43370,8540, 
 经营活动现金流出小计(万元),81237,88289,86753,69998,107672,92545,85329,38793, 
 经营活动产生的现金流量净额(万元),7552,-7861,14690,-8153,1620,18631,6933,309, 
 收回投资所收到的现金(万元),5795,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),66,--,197,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),79,2176,12,4,5,13,5,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,889,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5940,3065,209,4,5,13,5,15, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3780,8860,9414,7539,14408,19964,14240,11836, 
 投资所支付的现金(万元),--,1778,3000,125,--,350,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),15932,13870,3388,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19712,24508,15802,7664,14408,20314,14240,11836, 
 投资活动产生的现金流量净额(万元),-13772,-21443,-15593,-7661,-14402,-20301,-14235,-11821, 
 吸收投资收到的现金(万元),--,--,--,37232,--,--,--,1600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),49939,55298,53273,38320,45170,21085,18210,16700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,11380,4849,6700,--,--,--,--, 
 筹资活动现金流入小计(万元),49939,66678,58123,82252,45170,21085,18210,18300, 
 偿还债务支付的现金(万元),36567,39932,35770,57580,33785,17600,5380,3120, 
 分配股利、利润或偿付利息所支付的现金(万元),3731,3248,2139,2589,3745,2113,1175,285, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11516,4724,6722,1065,--,--,--,--, 
 筹资活动现金流出小计(万元),51813,47905,44632,61234,37530,19713,6555,3405, 
 筹资活动产生的现金流量净额(万元),-1874,18773,13491,21018,7640,1372,11655,14895, 
 汇率变动对现金及现金等价物的影响(万元),0,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8093,-10531,12587,5204,-5142,-298,4353,3384, 
