 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),56917,65741,52452,48670,50836,25727,22853,17695, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2282,3105,2880,2065,2316,1854,1744,871, 
 收到的其他与经营活动有关的现金(万元),1331,4427,3681,1921,1531,1467,769,396, 
 经营活动现金流入小计(万元),60530,73273,59013,52655,54683,29048,25366,18962, 
 购买商品、接受劳务支付的现金(万元),32064,38870,30129,23962,29429,16330,13298,8347, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11860,9045,6818,5462,3936,3105,2792,1595, 
 支付的各项税费(万元),7633,8028,6602,8726,5811,6274,3992,2840, 
 支付的其他与经营活动有关的现金(万元),10070,8688,8842,6546,5228,3988,1946,2110, 
 经营活动现金流出小计(万元),61627,64631,52391,44696,44404,29697,22028,14892, 
 经营活动产生的现金流量净额(万元),-1097,8642,6622,7959,10280,-649,3338,4070, 
 收回投资所收到的现金(万元),219913,268399,338900,176709,13000,5000,--,7000, 
 取得投资收益所收到的现金(万元),1449,371,1226,678,67,35,--,88, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),60,0,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),1470,1530,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),222892,270300,340126,177387,13067,5035,0,7088, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),557,254,2162,2965,63,302,1459,5761, 
 投资所支付的现金(万元),222911,332706,331650,185209,15500,5000,--,7000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,230,130,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),223468,332960,334042,188303,15563,5302,1459,12761, 
 投资活动产生的现金流量净额(万元),-576,-62660,6084,-10916,-2497,-267,-1459,-5674, 
 吸收投资收到的现金(万元),1477,6489,--,56427,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1350,140,--,--,--,2500,--,--, 
