 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),46850,40892,32470,31787,29270,23152,25462,21188,11507,13541, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),20,--,331,401,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2576,1696,604,1069,540,592,471,96,128,18, 
 经营活动现金流入小计(万元),49446,42587,33406,33256,29810,23744,25933,21283,11635,13560, 
 购买商品、接受劳务支付的现金(万元),11532,8409,5944,5245,4326,3717,3615,2732,2045,1270, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19405,14454,8805,8689,6558,5798,4066,3225,1521,1573, 
 支付的各项税费(万元),4849,4080,4056,6267,4989,4116,5411,3002,1562,1269, 
 支付的其他与经营活动有关的现金(万元),3651,4356,1652,2057,1600,1158,2498,1271,777,401, 
 经营活动现金流出小计(万元),39436,31298,20457,22259,17472,14790,15590,10230,5905,4513, 
 经营活动产生的现金流量净额(万元),10009,11289,12949,10997,12338,8955,10342,11053,5730,9046, 
 收回投资所收到的现金(万元),3118,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),31,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,45,202,--,71,13,32,407,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
