 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),67347,68998,81900,74278,69140,67438,65055,64996,55710,41482,51125,44723,39511,33269,30472, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 收到的税费返还(万元),3002,218,112,1082,655,432,115,823,161,21,0,381,377,454,808, 
 收到的其他与经营活动有关的现金(万元),9324,6081,27547,1777,3933,2895,2760,7918,3475,1429,1490,725,161,1863,108, 
 经营活动现金流入小计(万元),79673,75297,109559,77138,73728,70766,67929,73738,59345,42932,52615,45829,40049,35586,31388, 
 购买商品、接受劳务支付的现金(万元),22490,24875,51158,43182,47721,39060,35750,46932,35880,23634,28266,28167,26497,26101,16284, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
