 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),563487,495322,442248,438691,422013,380308,341981, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),4555,6036,5758,14468,9294,4184,3868, 
 收到的其他与经营活动有关的现金(万元),36722,33919,41320,46699,33406,34431,29329, 
 经营活动现金流入小计(万元),604764,535277,489326,499858,464714,418923,375179, 
 购买商品、接受劳务支付的现金(万元),360958,334218,285753,276976,214089,224070,229915, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),102696,94966,85896,85866,73754,64137,55160, 
 支付的各项税费(万元),19324,21675,22801,27323,30396,22903,16865, 
 支付的其他与经营活动有关的现金(万元),58507,50271,51685,76308,51743,44549,70289, 
 经营活动现金流出小计(万元),541485,501130,446134,466472,369983,355659,372229, 
 经营活动产生的现金流量净额(万元),63278,34146,43192,33386,94731,63264,2949, 
