 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),78168,60075,48942,50749,51808,55192,51329,56426, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),557,294,254,385,727,864,147,76, 
 收到的其他与经营活动有关的现金(万元),1524,482,274,1311,380,646,309,261, 
 经营活动现金流入小计(万元),80249,60851,49470,52445,52916,56702,51785,56763, 
 购买商品、接受劳务支付的现金(万元),66320,40868,31994,32907,35628,36891,35293,38194, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12578,10038,8883,8609,8158,7841,7305,6829, 
 支付的各项税费(万元),5838,4952,3842,3631,3685,4347,4067,4677, 
 支付的其他与经营活动有关的现金(万元),6812,4000,2744,2111,1775,1757,1988,2455, 
 经营活动现金流出小计(万元),91549,59859,47464,47258,49246,50836,48654,52156, 
 经营活动产生的现金流量净额(万元),-11300,993,2006,5187,3670,5866,3132,4608, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),268,--,--,--,--,14,20,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,8,10,29,20,6,11,59, 
 处置子公司及其他营业单位收到的现金净额(万元),5000,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),32300,50441,54013,450,--,--,--,108, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37570,50450,54023,479,20,21,31,167, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8195,4319,1448,3312,2285,1527,2300,1414, 
 投资所支付的现金(万元),1463,--,--,--,--,--,--,997, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),4701,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),20047,55490,50182,10603,--,465,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34406,59809,51630,13916,2285,1992,2300,2411, 
 投资活动产生的现金流量净额(万元),3164,-9360,2392,-13437,-2265,-1972,-2269,-2244, 
 吸收投资收到的现金(万元),756,8532,--,--,16120,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),756,752,--,--,--,--,--,--, 
 取得借款收到的现金(万元),14248,--,--,--,3000,6000,6320,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,91,--,--,--,--, 
 筹资活动现金流入小计(万元),15004,8532,0,91,19120,6000,6320,4000, 
 偿还债务支付的现金(万元),7736,--,--,1000,5000,9000,5320,5484, 
 分配股利、利润或偿付利息所支付的现金(万元),1076,984,656,696,608,808,564,1123, 
 其中：子公司支付给少数股东的股利、利润(万元),24,24,--,24,24,136,200,793, 
 支付其他与筹资活动有关的现金(万元),205,--,55,--,788,--,--,--, 
 筹资活动现金流出小计(万元),9017,984,711,1696,6396,9808,5884,6606, 
 筹资活动产生的现金流量净额(万元),5987,7548,-711,-1606,12724,-3808,436,-2606, 
 汇率变动对现金及现金等价物的影响(万元),69,-341,403,287,28,-261,-52,-21, 
 现金及现金等价物净增加额(万元),-2081,-1160,4091,-9569,14158,-175,1246,-264, 
 加:期初现金及现金等价物余额(万元),13379,14538,10447,20016,5858,6032,4786,5050, 
 期末现金及现金等价物余额(万元),11298,13379,14538,10447,20016,5858,6032,4786, 
 净利润(万元),5752,3898,3894,2739,3300,4018,4309,4604, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),352,291,489,54,61,38,182,-16, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1516,916,812,729,677,642,594,521, 
 无形资产摊销(万元),85,70,65,69,60,57,49,35, 
 长期待摊费用摊销(万元),279,100,112,60,56,47,47,34, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-7,61,10,75,-5,10,6,14, 
 固定资产报废损失(万元),10,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),35,--,--,--,--,-7,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),156,341,-403,-271,159,513,416,351, 
 投资损失(万元),-180,-428,-327,--,44,-28,-20,--, 
 递延所得税资产减少(万元),-200,-62,-89,-21,-11,-10,-30,6, 
 递延所得税负债增加(万元),--,--,--,--,-2,2,--,--, 
 存货的减少(万元),-860,-1954,-952,1349,-501,677,140,-412, 
 经营性应收项目的减少(万元),-29111,-6677,-4104,1565,-780,2370,-5453,541, 
 经营性应付项目的增加(万元),9462,3774,2445,-1071,610,-2393,3135,-1069, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),1412,661,55,-91,--,-70,-243,--, 
 经营活动产生现金流量净额(万元),-11300,993,2006,5187,3670,5866,3132,4608, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11298,13379,14538,10447,20016,5858,6032,4786, 
 现金的期初余额(万元),13379,14538,10447,20016,5858,6032,4786,5050, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2081,-1160,4091,-9569,14158,-175,1246,-264, 

