 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),32591,38198,36336,38083,40872,37872,36152,28668, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2401,3440,4185,4355,3619,3919,5124,5938, 
 收到的其他与经营活动有关的现金(万元),1712,774,233,191,387,395,465,735, 
 经营活动现金流入小计(万元),36704,42412,40754,42629,44878,42185,41742,35341, 
 购买商品、接受劳务支付的现金(万元),20079,23533,28994,29108,26431,28537,25601,21685, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7015,5944,5411,4843,4154,3807,3500,2957, 
 支付的各项税费(万元),758,550,603,951,951,1023,1037,766, 
 支付的其他与经营活动有关的现金(万元),2044,1765,883,1572,1555,1609,1475,1294, 
 经营活动现金流出小计(万元),29896,31792,35891,36474,33092,34976,31613,26702, 
 经营活动产生的现金流量净额(万元),6808,10620,4862,6154,11787,7210,10129,8639, 
 收回投资所收到的现金(万元),3600,5200,20000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),31,45,132,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,3,1,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,48,73,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3631,5245,20135,49,73,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3710,8467,11894,8187,4406,8815,13242,11238, 
 投资所支付的现金(万元),2760,4200,5000,15000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2686,860,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,73,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9157,13527,16894,23187,4406,8888,13242,11238, 
 投资活动产生的现金流量净额(万元),-5526,-8282,3241,-23138,-4333,-8888,-13242,-11238, 
 吸收投资收到的现金(万元),--,--,--,25157,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),26544,38758,24437,26412,32051,40183,40682,36851, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),9525,20899,8930,4167,696,846,--,20, 
 筹资活动现金流入小计(万元),36069,59658,33367,55736,32747,41029,40682,36871, 
 偿还债务支付的现金(万元),33420,40445,23284,31756,38317,37668,34550,32784, 
 分配股利、利润或偿付利息所支付的现金(万元),802,1281,1716,954,1241,1231,1278,1823, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4124,20367,14677,4873,425,179,--,280, 
 筹资活动现金流出小计(万元),38345,62093,39676,37583,39983,39078,35828,34887, 
 筹资活动产生的现金流量净额(万元),-2277,-2436,-6309,18153,-7236,1951,4854,1984, 
 汇率变动对现金及现金等价物的影响(万元),-109,-377,-219,321,225,-157,0,64, 
 现金及现金等价物净增加额(万元),-1103,-475,1575,1490,443,115,1741,-551, 
 加:期初现金及现金等价物余额(万元),7372,7847,6272,4782,4339,4224,2482,3034, 
 期末现金及现金等价物余额(万元),6269,7372,7847,6272,4782,4339,4224,2482, 
 净利润(万元),-2229,2336,2875,4137,5098,5259,5020,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),10971,14,16,81,1,32,66,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6789,6334,5518,5161,4980,4668,4154,--, 
 无形资产摊销(万元),318,160,28,28,28,30,43,--, 
 长期待摊费用摊销(万元),7,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,0,2,--,26,10,--, 
 固定资产报废损失(万元),2,1,--,--,--,--,--,--, 
 公允价值变动损失(万元),-7439,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),641,884,440,499,971,1432,1278,--, 
 投资损失(万元),-31,-45,-37,-95,--,--,--,--, 
 递延所得税资产减少(万元),-223,-60,-20,-13,7,-6,-7,--, 
 递延所得税负债增加(万元),-28,14,69,82,--,--,--,--, 
 存货的减少(万元),-2281,-973,-1801,-1529,417,-359,-1129,--, 
 经营性应收项目的减少(万元),925,1724,-1257,-3856,733,-1021,-1160,--, 
 经营性应付项目的增加(万元),-614,232,-1646,1657,-448,-2850,1855,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,678,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),6808,10620,4862,6154,11787,7210,10129,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
