 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),27329,42449,29149,2122,119,56, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),8938,1638,875,3296,1007,213, 
 经营活动现金流入小计(万元),36267,44087,30024,5419,1125,269, 
 购买商品、接受劳务支付的现金(万元),27788,48340,34953,10797,997,50, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6672,5794,2697,889,230,64, 
 支付的各项税费(万元),6463,4129,4700,1401,3,0, 
 支付的其他与经营活动有关的现金(万元),6899,5162,3048,3916,1218,122, 
 经营活动现金流出小计(万元),47822,63424,45398,17002,2448,236, 
 经营活动产生的现金流量净额(万元),-11555,-19338,-15374,-11584,-1322,33, 
 收回投资所收到的现金(万元),--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,3,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,60,19,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),31379,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31382,60,19,0,3,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16505,5051,5203,523,223,37, 
 投资所支付的现金(万元),--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,11210,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),39113,6000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),55619,22261,5203,523,223,37, 
 投资活动产生的现金流量净额(万元),-24237,-22201,-5184,-523,-220,-37, 
 吸收投资收到的现金(万元),43420,--,30000,16350,1200,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),61775,56785,16117,6180,400,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),900,367,--,400,--,--, 
 筹资活动现金流入小计(万元),106095,57152,46117,22930,1600,0, 
 偿还债务支付的现金(万元),55920,24916,9080,3500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2435,3072,422,181,14,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2157,193,--,--,--,--, 
 筹资活动现金流出小计(万元),60512,28181,9502,3681,14,0, 
 筹资活动产生的现金流量净额(万元),45582,28971,36614,19249,1586,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),9791,-12568,16056,7142,44,-4, 
 加:期初现金及现金等价物余额(万元),10705,23273,7217,75,31,36, 
 期末现金及现金等价物余额(万元),20495,10705,23273,7217,75,31, 
 净利润(万元),2121,9426,8187,2635,544,-46, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),6530,2295,2169,1514,46,3, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2025,1558,299,112,25,14, 
 无形资产摊销(万元),565,361,99,38,71,18, 
 长期待摊费用摊销(万元),344,232,50,11,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,-18,-1,228,--,--, 
 固定资产报废损失(万元),5,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),2378,1329,567,183,15,--, 
 投资损失(万元),-382,--,--,--,-3,--, 
 递延所得税资产减少(万元),-1477,-2099,-507,-375,-24,-2, 
 递延所得税负债增加(万元),-80,-119,--,--,--,--, 
 存货的减少(万元),-10558,4085,-9324,-2303,-1566,-9, 
 经营性应收项目的减少(万元),-22459,-48315,-41198,-37357,-4919,-31, 
 经营性应付项目的增加(万元),9435,11928,24287,21506,4483,85, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,2224,--,--, 
 经营活动产生现金流量净额(万元),-11555,-19338,-15374,-11584,-1322,33, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
