报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),55228,90874,119969,93080,67534,66936,82133,77906,49361,47491,42568,66136,46292,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,3679,2327,2914,5000,3533,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),439,323,1338,--,101,10,20,--,--,0,1200,5760,7018,
应收账款(万元),16690,21100,22870,19078,15718,17928,12854,9592,2064,2545,2279,3545,1152,
预付款项(万元),30779,25897,25396,26652,21897,23203,22980,19084,3527,5704,916,4639,6635,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),2,17,8,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,291,--,--,0,51,456,--,0,--,0,0,
其他应收款(万元),6244,9406,9698,11782,5134,6811,21406,11095,4842,3981,4896,4470,7238,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),48161,61993,76136,132622,143078,131373,99366,79108,63058,62854,47988,50736,84230,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),291,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),4531,6032,9183,3712,--,--,--,--,--,0,--,0,0,
流动资产合计(万元),162365,215794,264890,286927,253462,246260,238810,197241,126531,124902,102761,140286,156098,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),102563,42618,17917,15117,15117,--,--,--,--,0,0,0,153,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),185,--,--,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),6426,5985,8365,8092,8049,25305,27311,26719,16536,18140,22072,12254,17689,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
投资性房地产(万元),7406,6915,3192,3310,3410,3538,3668,2521,1164,5571,6075,5940,5210,
固定资产原值(万元),313183,323877,318847,307582,326186,320479,297338,313423,108674,107138,110063,118186,121183,
累计折旧(万元),126296,118737,99874,80983,130803,110731,99764,100646,35752,37798,39865,42628,47142,
固定资产净值(万元),186887,205140,218973,226599,195383,209748,197574,212778,72923,69340,70199,75558,74042,
固定资产减值准备(万元),--,0,179,0,2,2,4,273,244,244,263,264,294,
固定资产(万元),186887,205140,218794,226599,195381,209746,197570,212504,72679,69097,69935,75293,73748,
在建工程(万元),289,573,1114,186,170,187,1918,845,2227,396,13373,11959,11217,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产清理(万元),--,--,--,1,0,14,--,--,--,0,--,0,49,
