报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),150092,191171,143708,64712,105267,46214,62481,105340,26162,40558,25769,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),688,2689,14869,11433,9007,8639,13941,9707,4572,2756,5288,
应收账款(万元),24787,16616,24932,40433,66688,45385,33356,38374,21476,14619,12519,
预付款项(万元),3872,11843,4767,14108,31007,21661,33797,18515,32918,20791,11044,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,131,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),995,731,37392,1793,771,1121,1627,527,1007,547,391,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),11894,23986,15322,49854,70917,74222,44789,52005,47476,41346,40889,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3127,2228,10898,30846,3387,3167,75,186,47,16,18,
流动资产合计(万元),195455,249263,251889,213310,287044,200407,190067,224655,133658,120632,95918,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,709,887,964,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),21498,13738,45251,137604,131567,114915,78757,78542,60481,--,--,
累计折旧(万元),9448,10000,22180,52501,44430,34328,28450,23308,18329,--,--,
固定资产净值(万元),12050,3738,23071,85103,87137,80587,50307,55233,42153,--,--,
固定资产减值准备(万元),1839,1839,3554,--,--,--,--,--,--,--,--,
固定资产(万元),10211,1899,19518,85103,87137,80587,50307,55233,42153,45661,31875,
在建工程(万元),2078,--,20540,1348,3989,15286,33548,697,12288,1124,14880,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7236,4261,16428,21878,17189,17573,9919,10146,10378,10609,9652,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),63502,--,--,496,--,--,--,--,--,--,--,
长期待摊费用(万元),2225,--,--,--,107,88,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),648,701,1029,2201,1726,892,1119,686,508,828,1087,
其他非流动资产(万元),2056,--,--,722,1050,--,--,--,--,--,--,
非流动资产合计(万元),87956,6862,58224,112637,112162,114425,94892,66762,65327,58221,57494,
资产总计(万元),283411,256125,310113,325946,399206,314832,284959,291417,198985,178854,153412,
短期借款(万元),--,--,25000,28700,40800,55800,23100,74900,44900,30900,45400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5148,--,13450,15152,76521,41538,48533,14594,38514,46564,19655,
应付账款(万元),26700,37644,30483,4534,7451,7837,6204,3788,1469,1532,4542,
预收账款(万元),2046,11152,7175,7721,11775,7725,9127,5767,9382,16406,15226,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),544,70,222,510,664,1014,1000,861,1394,2071,1539,
应交税费(万元),1255,60,761,714,1801,-3022,1406,581,2175,-1130,2574,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,106,90,186,139,139,--,3400,--,3118,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4905,4533,36707,309,158,236,232,601,1026,2194,239,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,69,--,--,--,
流动负债合计(万元),40598,53460,113904,57731,139356,111267,89742,101161,102259,98537,92293,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,182,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,316,876,456,--,--,--,--,--,--,
递延所得税负债(万元),1801,139,144,804,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,337,655,973,--,--,--,--,--,200,
非流动负债合计(万元),1801,139,978,2335,1429,0,0,0,0,0,200,
负债合计(万元),42399,53599,114883,60066,140785,111267,89742,101161,102259,98537,92493,
实收资本(或股本)(万元),78303,78303,78466,78624,35810,32012,31750,31750,23800,23800,23800,
资本公积(万元),90415,90415,90588,91032,134277,85684,84583,84583,7454,7454,7454,
减:库存股(万元),--,--,337,655,973,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),12418,12418,12418,12418,10925,9573,8256,6866,5615,3571,2094,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),23579,21391,13316,81282,76915,74640,69021,64991,52102,36284,20044,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,129,137,137,--,--,--,
归属于母公司股东权益合计(万元),204715,202527,194963,262922,257083,202038,193747,188327,88971,71108,53392,
少数股东权益(万元),36297,--,267,2959,1338,1527,1469,1929,7755,9208,7527,
所有者权益(或股东权益)合计(万元),241012,202527,195230,265880,258421,203565,195217,190256,96726,80317,60919,
负债和所有者权益(或股东权益)总计(万元),283411,256125,310113,325946,399206,314832,284959,291417,198985,178854,153412,		
  
