报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),21805,20428,24366,27824,19363,17808,12339,9315,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,87,18,--,--,
应收账款(万元),33115,30405,29478,26877,24505,25478,22972,18318,
预付款项(万元),1745,2060,591,317,476,437,571,417,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),16,241,212,183,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),734,940,408,549,928,891,853,333,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),24982,21307,19180,14665,11817,11508,10375,10117,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),21188,345,410,80,--,--,--,--,
流动资产合计(万元),103586,75726,74645,70495,57178,56140,47109,38501,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),167,167,197,197,319,180,190,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,127,160,338,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),184,254,287,344,361,378,79,86,
固定资产原值(万元),43758,32294,16496,15194,14268,13609,13126,--,
累计折旧(万元),11338,8487,6752,5743,4738,3816,3226,--,
固定资产净值(万元),32419,23808,9744,9451,9530,9793,9900,--,
固定资产减值准备(万元),16,16,16,16,16,16,18,--,
固定资产(万元),32403,23791,9727,9435,9514,9776,9882,7605,
在建工程(万元),1437,8767,11873,6061,1655,1586,1570,1754,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),10664,10535,5958,6122,6264,6411,6535,1848,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),1229,1317,706,805,71,43,24,33,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),234,209,176,156,175,156,146,109,
其他非流动资产(万元),1217,571,2354,286,163,213,272,4810,
非流动资产合计(万元),47535,45613,31278,23407,18521,18872,18861,16582,
资产总计(万元),151121,121339,105923,93902,75699,75012,65970,55083,
短期借款(万元),31464,27414,10500,5950,12800,15300,14800,13300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),3034,3673,6060,4773,5930,5782,3962,3158,
应付账款(万元),28818,27693,30047,27578,27013,26397,22955,18814,
预收账款(万元),88,117,68,77,26,39,82,93,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1081,801,596,561,353,366,297,271,
应交税费(万元),935,837,517,618,722,995,743,786,
应付利息(万元),90,35,14,9,24,29,31,22,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2337,1680,1423,273,190,94,94,79,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),67847,62250,49226,39838,47058,49003,42963,36522,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),17289,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1051,1135,1214,1033,723,792,861,--,
递延所得税负债(万元),1115,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,650,
非流动负债合计(万元),19455,1135,1214,1033,723,792,861,650,
负债合计(万元),87302,63385,50440,40872,47781,49795,43825,37173,
实收资本(或股本)(万元),21000,21000,14000,5600,4200,4200,4200,4200,
资本公积(万元),13914,13911,20911,29311,8613,8613,8613,8613,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2728,2475,2177,1765,1441,1091,711,331,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),22169,20646,18278,16354,13663,11313,8621,4766,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63634,58032,55366,53030,27917,25217,22146,17910,
少数股东权益(万元),185,-78,118,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),63819,57954,55483,53030,27917,25217,22146,17910,
负债和所有者权益(或股东权益)总计(万元),151121,121339,105923,93902,75699,75012,65970,55083,		
  
