报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),80884,59328,70349,34274,48249,17080,16804,30185,58715,71980,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),12327,17068,9943,12775,15111,9945,9754,3070,1944,675,
应收账款(万元),48290,53268,53155,49569,42320,22573,34894,28447,16236,5537,
预付款项(万元),11514,7938,9247,11452,10971,6111,10235,12121,9740,17053,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),0,--,--,--,--,--,--,--,0,0,
应收股利(万元),0,--,--,--,--,1261,1261,1261,0,0,
其他应收款(万元),1348,2597,2782,3432,3979,3667,1529,1673,1598,2947,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),55903,53328,53434,51578,60756,48714,30147,25406,9249,6136,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,8000,--,--,--,--,--,0,0,
其他流动资产(万元),3629,3387,2954,3061,3721,--,--,--,0,0,
流动资产合计(万元),213894,196915,209864,166141,185107,109351,104623,102163,97482,104327,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4845,5488,6526,2232,2240,--,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,
长期应收款(万元),--,--,--,2475,4424,--,--,--,0,0,
长期股权投资(万元),580,187,198,--,--,24012,20553,7053,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
