报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),44697,92707,16173,11111,12594,13536,8231,9606,18822,18619,23122,3421,6966,5589,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),17101,21187,14327,8953,9764,11694,6001,7434,419,1340,2074,1758,1849,2660,
应收账款(万元),59031,43040,28317,28385,25614,29598,6875,6472,5160,7990,8050,7580,7348,7127,
预付款项(万元),6462,5419,2814,5297,4902,6959,5833,4214,10272,7557,1649,2726,2335,2807,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),1481,1181,499,605,807,1071,369,386,309,241,239,560,1198,209,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),44302,44623,28882,28179,32578,30686,10597,11635,11569,10570,12065,13815,7809,6299,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),55177,2004,1122,630,797,432,--,--,--,0,--,0,0,--,
流动资产合计(万元),228251,210162,92133,83159,87057,93975,37904,39747,46551,46317,47199,29860,27506,24690,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),73,73,73,73,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),1400,--,--,--,--,267,578,599,788,854,20,20,20,20,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产原值(万元),175052,166478,94376,93389,84708,78070,55264,46789,44423,31711,30573,28182,25419,--,
累计折旧(万元),78178,71921,41114,36288,31750,29810,22927,20649,18968,17444,15876,14726,13494,--,
固定资产净值(万元),96873,94557,53262,57101,52958,48261,32337,26139,25456,14268,14697,13456,11925,--,
固定资产减值准备(万元),3929,377,68,47,47,78,78,78,79,79,79,31,0,0,
固定资产(万元),92944,94181,53194,57054,52911,48183,32259,26061,25377,14189,14618,13425,11925,6354,
在建工程(万元),2606,6954,1549,621,5870,6062,1268,5080,2588,5051,1830,1920,1510,1109,
工程物资(万元),--,--,--,--,--,--,--,158,403,670,--,0,0,1,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
