报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),31583,26954,20540,13767,15094,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),47,52,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),10396,--,7850,5452,3186,
应收账款(万元),13575,--,16137,17551,15630,
预付款项(万元),1687,1452,2017,425,445,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,13,13,28,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),972,767,1217,2445,1311,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),17083,15481,13532,14600,16521,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),4246,245,620,828,--,
流动资产合计(万元),79587,70638,61926,55080,52215,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),2838,2595,3876,4009,4196,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),2013,1127,--,--,--,
固定资产原值(万元),48552,--,--,--,--,
累计折旧(万元),18606,--,--,--,--,
固定资产净值(万元),29947,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),29947,30906,28518,29959,22066,
在建工程(万元),5208,592,2006,228,6163,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),9811,9962,10073,10229,6312,
开发支出(万元),--,--,--,--,--,
商誉(万元),2046,2046,2046,3827,3827,
长期待摊费用(万元),50,64,54,28,29,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),1191,1048,986,534,523,
其他非流动资产(万元),454,832,166,216,527,
非流动资产合计(万元),53557,49172,47725,49029,43643,
资产总计(万元),133144,119810,109651,104110,95858,
短期借款(万元),--,--,400,1213,900,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),13515,--,11712,11575,9653,
应付账款(万元),7501,--,5808,6321,7295,
预收账款(万元),2089,1220,904,704,637,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2042,1903,1833,1488,1569,
应交税费(万元),1343,1484,1508,903,659,
应付利息(万元),--,--,--,1,2,
应付股利(万元),1,--,2,1,0,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),1005,469,603,706,919,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),27497,25453,22770,22911,21635,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),2341,2565,2790,3167,2939,
递延所得税负债(万元),232,241,252,266,285,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),2573,2806,3042,3433,3224,
负债合计(万元),30070,28259,25811,26344,24859,
实收资本(或股本)(万元),8955,8955,8955,8955,8926,
资本公积(万元),43390,43411,43075,43075,42480,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),26,42,1,14,42,
盈余公积(万元),4494,4494,3492,2834,2167,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),45824,34178,27183,22888,17383,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),102688,91080,82706,77765,70999,
少数股东权益(万元),387,471,1134,--,--,
所有者权益(或股东权益)合计(万元),103075,91550,83840,77765,70999,
负债和所有者权益(或股东权益)总计(万元),133144,119810,109651,104110,95858,		
  
