报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),65796,104870,84060,23671,30021,28052,55775,10864,17909,8599,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,112,1566,--,--,205,--,149,68,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4763,2545,3130,1141,951,2967,758,199,60,110,
应收账款(万元),117934,103191,68278,52885,31228,24297,20606,16541,13752,13500,
预付款项(万元),17540,14846,13180,10734,2370,2904,910,2337,1741,1301,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),83,175,143,16,178,518,512,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),17028,8229,4636,5695,2985,3701,897,880,451,373,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),92763,78671,51914,32360,20702,13897,11482,13656,9605,5943,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),16656,14019,3992,3274,2077,246,217,147,130,59,
流动资产合计(万元),332563,328830,230899,129776,90512,76787,91157,44773,43716,29885,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6232,6232,3000,3050,3100,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1175,1248,1328,728,--,100,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),166287,144641,139243,105937,89946,36908,29970,26825,24962,--,
累计折旧(万元),43466,33761,28550,23580,18339,14694,13087,11648,10044,--,
固定资产净值(万元),122821,110880,110693,82356,71607,22214,16883,15177,14918,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),122821,110880,110693,82356,71607,22214,16883,15177,14918,13778,
在建工程(万元),33068,14683,2755,19069,7636,37613,11255,480,82,97,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),23468,16368,13118,12544,12218,10530,3102,3203,1836,1899,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),54068,63406,63406,63406,--,--,--,--,--,--,
长期待摊费用(万元),13143,8294,7870,7893,7458,2187,977,1548,933,322,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),10368,4981,2897,2290,1664,792,754,551,1217,565,
其他非流动资产(万元),2322,23874,1683,1271,4578,711,711,--,--,--,
非流动资产合计(万元),266664,249966,206751,192608,108261,74146,33681,20958,18986,16661,
资产总计(万元),599227,578795,437650,322384,198773,150933,124838,65731,62703,46547,
短期借款(万元),149350,109400,74458,65281,25730,12348,2000,13000,20000,14600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),208,--,--,98,50,--,51,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),33540,38305,25704,5906,3213,500,400,--,--,--,
应付账款(万元),107136,82417,52336,40165,26810,20742,15765,15986,11700,8337,
预收账款(万元),18014,14540,5164,3430,2333,2750,1056,2157,1167,1127,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5918,3548,3156,1942,1520,1511,988,746,1306,1274,
应交税费(万元),5218,9302,7592,5147,1240,1851,1602,250,392,2348,
应付利息(万元),239,204,182,217,558,36,4,22,28,111,
应付股利(万元),106,51,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),14924,16244,5739,27442,2293,1361,1593,363,230,293,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,13160,12140,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,20000,--,5,--,--,--,
流动负债合计(万元),334652,287172,186471,149627,83746,41098,23463,32525,34823,28091,
长期借款(万元),15099,14375,1900,4980,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1348,--,7200,33700,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,316,316,
长期递延收益(万元),3751,2720,152,110,100,--,--,--,--,--,
递延所得税负债(万元),--,17,235,--,--,31,--,22,17,--,
其他非流动负债(万元),--,--,--,--,--,100,--,--,--,--,
非流动负债合计(万元),20198,17112,9486,38790,100,131,0,22,333,316,
负债合计(万元),354851,304283,195958,188418,83846,41229,23463,32548,35156,28407,
实收资本(或股本)(万元),39486,39426,38286,31500,31500,31500,21000,15750,15750,12000,
资本公积(万元),143523,143159,131968,46659,46673,46673,57173,2041,2041,2041,
减:库存股(万元),6561,10055,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8814,8814,7143,6284,4861,3820,2844,2013,1188,363,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),43265,89031,64313,49520,31879,27624,20359,13379,8567,3735,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),228542,270375,241716,133964,114913,109617,101375,33183,27546,18139,
少数股东权益(万元),15834,4137,-24,3,14,87,--,--,--,--,
所有者权益(或股东权益)合计(万元),244376,274512,241692,133967,114927,109704,101375,33183,27546,18139,
负债和所有者权益(或股东权益)总计(万元),599227,578795,437650,322384,198773,150933,124838,65731,62703,46547,		
  
