报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),33207,40605,25992,13964,11435,16544,7491,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1946,2730,3627,3022,6894,3478,3700,
应收账款(万元),24950,20663,31335,30100,13033,14502,10790,
预付款项(万元),43839,45880,40624,52226,44290,44133,46281,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,6,--,--,--,--,
其他应收款(万元),995,2261,3154,2316,1554,1902,1254,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),114209,124384,133689,135155,100099,79170,50732,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),19857,21098,3596,8028,14276,2241,700,
流动资产合计(万元),239003,257621,242023,244812,191581,161971,120947,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),387,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),203,217,212,206,200,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),9038,12020,12259,--,--,--,--,
累计折旧(万元),5433,7181,5784,--,--,--,--,
固定资产净值(万元),3605,4840,6474,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),3605,4840,6474,4524,2169,2190,2015,
在建工程(万元),407,211,33,--,32,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),12942,13732,7930,378,322,335,189,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),7,7,7,7,7,7,7,
长期待摊费用(万元),185,177,225,327,327,6,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1748,1486,1241,1350,1281,919,151,
其他非流动资产(万元),--,--,--,--,--,--,--,
非流动资产合计(万元),19483,20670,16123,6793,4339,3456,2362,
资产总计(万元),258486,278291,258146,251605,195919,165427,123309,
短期借款(万元),74500,57900,87950,104850,45670,43621,27779,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,31,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),20637,47711,31714,29377,25471,27617,22522,
应付账款(万元),30908,32961,27404,27261,29835,22008,17504,
预收账款(万元),27079,23473,26689,39363,30403,27723,21538,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),2027,1950,1424,1568,1475,1095,1031,
应交税费(万元),2885,2970,3208,3560,2229,2192,1579,
应付利息(万元),103,98,55,89,42,43,3,
应付股利(万元),--,--,--,--,--,--,53,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),2392,1982,1436,2301,2052,6923,7084,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,19500,9600,--,7800,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),160532,188575,189480,208368,144975,131221,99093,
长期借款(万元),750,750,23456,8000,21900,7900,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),1428,2285,2020,780,--,--,--,
递延所得税负债(万元),69,46,49,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,38,53,
非流动负债合计(万元),2247,3081,25525,8780,21900,7938,53,
负债合计(万元),162779,191656,215004,217148,166875,139159,99146,
实收资本(或股本)(万元),16000,13333,10000,10000,10000,10000,8000,
资本公积(万元),33325,35992,532,513,513,536,3319,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),7284,6109,5220,4427,3287,2524,1782,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),29925,22887,18744,15365,10678,9911,8798,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),86526,78323,34507,30305,24478,22970,21900,
少数股东权益(万元),9181,8313,8635,4152,4566,3298,2264,
所有者权益(或股东权益)合计(万元),95707,86635,43142,34456,29044,26268,24163,
负债和所有者权益(或股东权益)总计(万元),258486,278291,258146,251605,195919,165427,123309,		
  
