报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),117013,161226,181661,116341,71272,80061,45676,53360,61126,70081,95356,10970,11035,10622,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,27,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),422,30,20,1,42,--,13,--,--,0,--,25,0,0,
应收账款(万元),7074,8295,12620,10525,7545,6677,7330,2668,2474,1495,1598,898,290,260,
预付款项(万元),112398,93741,71648,66449,68786,62290,43307,37262,44583,19586,7632,6363,5015,3967,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),1257,745,315,237,50,490,--,--,--,12,1133,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),19731,53162,24143,40798,16119,19312,20482,21430,17017,16837,17154,17235,12459,10290,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),226142,202659,215126,181993,148264,156802,114068,114484,83991,57742,54936,42561,27200,19553,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,1559,1761,1536,1004,326,606,482,321,156,0,0,0,
其他流动资产(万元),73544,58108,64976,52186,10029,22665,2775,4213,2807,0,--,400,0,0,
流动资产合计(万元),557581,577967,572068,470292,323643,349300,233977,234022,212479,166074,177965,78452,56026,44692,
发放贷款及垫款(万元),2911,10155,4406,3559,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),10471,11475,11475,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),704,258,421,262,199,197,150,--,0,4,9,0,0,5,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),464597,796,899,1001,--,--,--,--,--,0,--,0,0,0,
固定资产原值(万元),587558,676545,565720,459792,397674,348984,305947,219711,151830,117919,78404,64641,63663,--,
累计折旧(万元),188759,178660,152128,128918,88202,70214,57336,44154,34577,26331,21597,15198,16357,--,
固定资产净值(万元),398800,497885,413592,330874,309472,278770,248611,175557,117254,91588,56807,49443,47306,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),398800,497885,413592,330874,309472,278770,248611,175557,117254,91588,56807,49443,47306,31158,
在建工程(万元),45410,29060,45398,65501,28088,7409,20146,28136,8912,12628,7252,846,1372,459,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,13,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
