报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),26578,15756,7805,6118,1387,1941,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,200,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,9,13,--,--,--,
应收账款(万元),3520,3776,2717,1958,990,622,
预付款项(万元),863,640,556,661,215,246,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,1,--,
其他应收款(万元),275,215,115,165,311,254,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),14426,11694,7721,4297,3059,1936,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,45,
其他流动资产(万元),5251,11008,143,52,622,546,
流动资产合计(万元),50913,43099,19071,13250,6786,5590,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),195,119,119,222,222,100,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),7920,--,--,12,--,122,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),16929,12362,10259,4878,4218,--,
累计折旧(万元),5401,3859,2764,1832,1439,--,
固定资产净值(万元),11528,8503,7495,3047,2779,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),11528,8503,7495,3047,2779,2388,
在建工程(万元),1060,801,3,--,50,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),2409,1998,951,193,201,207,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),690,646,646,--,--,--,
长期待摊费用(万元),363,477,223,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),429,369,279,87,47,28,
其他非流动资产(万元),608,727,1128,437,72,79,
非流动资产合计(万元),25203,13640,10844,3998,3370,2923,
资产总计(万元),76116,56740,29915,17248,10156,8513,
短期借款(万元),2522,30,380,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),458,--,--,--,--,--,
应付账款(万元),2443,1936,1431,700,311,406,
预收账款(万元),3590,1102,592,673,245,384,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2035,1456,886,691,426,284,
应交税费(万元),1119,314,630,464,417,387,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),3123,614,30,44,18,15,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),15290,5451,3949,2572,1418,1477,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),742,732,341,20,20,20,
递延所得税负债(万元),111,197,210,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),853,929,551,20,20,20,
负债合计(万元),16143,6380,4500,2592,1438,1497,
实收资本(或股本)(万元),11000,7333,5500,5000,4248,4248,
资本公积(万元),28788,33847,17397,11457,400,300,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2341,966,358,--,823,592,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),17994,7500,1389,-1864,3236,1870,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59973,49526,24530,14570,8704,7000,
少数股东权益(万元),--,834,885,87,15,16,
所有者权益(或股东权益)合计(万元),59973,50359,25415,14656,8718,7016,
负债和所有者权益(或股东权益)总计(万元),76116,56740,29915,17248,10156,8513,		
  
