报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),44372300,48653100,51723000,48115700,50606700,47634200,42756300,36695710,29324876,20511895,16260126,14142393,10673626,7246210,7159166,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
拆出资金(万元),14225100,8083900,11889200,13780600,2196900,2682800,8542000,11141530,3125346,2412235,2364391,1766282,1649744,919710,864859,
交易性金融资产(万元),39566800,16286600,17720300,6374600,3284100,2862700,1844100,586684,--,0,0,381622,4901817,8699256,817091,
衍生金融资产(万元),4327400,2826400,1623300,1061000,261200,194600,90700,54879,103335,60734,228777,34757,4165,2042,7241,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收账款(万元),--,--,--,--,--,--,--,--,194578,346072,100869,--,--,--,0,
预付款项(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收利息(万元),--,3109400,2291100,2043700,1732800,1470900,1354600,1107107,653702,543592,505523,219543,139025,115755,96060,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
其他应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,219816,263574,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
买入返售金融资产(万元),1157300,1397400,300100,11021800,19618800,29595300,26708900,28150978,39193214,5305750,17147173,8099209,1378612,2033188,1076044,
存货(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
待摊费用(万元),--,--,--,--,--,--,--,--,1605,172,8485,1521,1876,774,23572,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
发放贷款及垫款(万元),345548900,310385300,267455700,217141300,197461400,172574500,150880600,130232395,112411299,91050803,68126657,53565765,44811055,36664638,30198564,
可供出售金融资产(万元),--,66450800,62046300,25484600,22220800,16059300,15074100,14792913,10414263,8921480,5736515,8878413,3565610,--,0,
持有至到期投资(万元),114424900,44472600,32695000,23970300,12169800,14625300,15928600,15853545,14355664,13674599,11060002,--,--,--,3806043,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
长期股权投资(万元),196800,100600,94900,159900,147500,226800,246400,185686,143647,137087,92801,85386,45758,44600,44806,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
固定资产原值(万元),3853900,3579100,3084600,2686200,1733500,1480200,1389100,1248844,1131450,1037184,902391,792014,738752,796256,665338,
累计折旧(万元),1204700,1065100,924100,780000,679300,592800,511000,435137,388136,329690,276407,241313,209273,237422,201946,
固定资产净值(万元),2649200,2514000,2160500,1906200,1054200,887400,878100,813707,743314,707494,625985,550702,529479,558833,463391,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
固定资产(万元),2649200,2514000,2160500,1906200,1054200,887400,878100,813707,743314,707494,625985,550702,529479,558833,463391,
在建工程(万元),--,--,--,--,338700,186100,132000,45718,8553,0,0,2902,1169,5220,30718,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,0,1,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
无形资产(万元),996200,329900,339600,87900,85800,75800,51700,45703,40528,20536,20722,23958,22693,23071,21097,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
商誉(万元),698100,698100,698100,--,--,--,--,--,--,0,0,--,--,--,0,
长期待摊费用(万元),116800,136300,161000,165700,163500,156500,137900,120594,118571,106917,76569,52403,43139,1620,651,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
递延所得税资产(万元),3687700,2902200,2183800,1442700,1069200,938200,563600,426986,377272,310866,278861,289460,340812,267250,215933,
其他非流动资产(万元),8227400,11456700,6920100,5164800,4064500,2653700,1611100,483307,573567,368638,511586,725324,267754,1,6,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
资产总计(万元),628960600,613724000,585726300,504435200,419592400,368012500,314570700,268469369,219141077,162271796,130942544,91498035,68935844,57352267,45575083,
短期借款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
