报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),214854,255179,172488,107918,79626,77438,55837,52252,30898,49727,36251,20848,28616,8020,9167,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收账款(万元),--,124,--,--,281,79,--,--,--,0,0,0,0,--,--,
预付款项(万元),--,137810,323757,2374,30532,52494,43039,38131,144909,51494,37475,13555,24868,36200,24542,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他应收款(万元),17878,11149,11091,3584,21413,11996,4296,279,237,2165,713,409,216,117,182,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
存货(万元),994858,707428,433326,547929,438700,352622,293609,245777,131581,110493,69525,67991,28579,22944,33572,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他流动资产(万元),42692,30808,30034,--,--,--,--,--,--,0,--,0,0,--,--,
流动资产合计(万元),1270282,1142497,970696,661805,570551,494629,396781,336439,307625,213880,143964,102802,82278,67280,67463,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
长期股权投资(万元),--,--,--,--,2995,3151,--,2000,2000,1000,1000,0,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
投资性房地产(万元),--,--,--,--,3301,3396,--,--,--,0,--,0,0,--,--,
固定资产原值(万元),8485,8616,8160,8077,2655,2601,2469,2475,2415,2298,1455,1365,1198,--,--,
累计折旧(万元),2069,1922,1635,1347,1097,969,829,737,596,467,391,302,288,--,--,
固定资产净值(万元),6416,6694,6525,6730,1558,1632,1641,1738,1819,1831,1063,1063,910,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
固定资产(万元),6416,6694,6525,6730,1558,1632,1641,1738,1819,1831,1063,1063,910,858,1188,
在建工程(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
无形资产(万元),23,15,--,4,13,31,30,51,--,0,--,0,0,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
商誉(万元),134,134,134,134,--,--,--,--,--,0,--,0,0,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
递延所得税资产(万元),4483,7459,704,1063,855,940,481,430,454,454,217,56,75,77,9,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
非流动资产合计(万元),11056,14303,7363,7931,8722,9150,2152,4219,4273,3285,2280,1119,985,935,1198,
资产总计(万元),1281339,1156800,978059,669736,579273,503779,398933,340659,311898,217165,146244,103921,83262,68216,68661,
短期借款(万元),63000,--,15000,--,--,--,45000,30000,34000,8000,2000,0,0,--,14000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应付账款(万元),56637,68118,70055,67465,52544,44834,41411,27843,23579,23957,9175,9941,9898,2268,4565,
预收账款(万元),674166,437525,387719,220831,165594,170806,83944,69339,78118,70790,28460,26953,19711,29772,21296,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应付职工薪酬(万元),1397,697,623,521,453,430,318,279,243,271,223,42,514,456,387,
应交税费(万元),30107,22544,17122,704,4012,3802,13240,11950,12343,7987,6971,9828,6823,3989,1719,
应付利息(万元),468,1478,532,267,389,240,288,229,148,0,--,0,0,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他应付款(万元),39235,76723,23431,48035,6566,6416,5455,2575,2308,4175,5411,3646,957,988,922,
