报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),4757,5741,6317,9760,7583,5739,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),977,118,211,--,64,95,
应收账款(万元),15279,16916,14934,13875,12573,10079,
预付款项(万元),2501,1811,136,126,181,100,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1337,960,793,470,1724,1218,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),7457,6139,6881,8331,8305,7154,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),19445,14157,--,--,--,--,
流动资产合计(万元),51752,45841,29271,32562,30430,24385,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),110,100,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),11342,9831,9253,--,--,--,
累计折旧(万元),4588,3959,3369,--,--,--,
固定资产净值(万元),6753,5872,5884,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),6753,5872,5884,6380,6547,6915,
在建工程(万元),104,399,64,--,177,8,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4384,4427,4528,4629,3803,3893,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),109,50,83,99,190,38,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),188,168,174,101,58,50,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),11647,11016,10734,11208,10775,10904,
资产总计(万元),63399,56857,40005,43770,41206,35289,
短期借款(万元),9750,5850,2900,7500,16700,14100,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),1591,150,392,2160,865,751,
应付账款(万元),10893,9555,13648,13893,9873,6894,
预收账款(万元),942,431,371,436,640,460,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),593,712,697,685,334,303,
应交税费(万元),176,98,1006,957,520,381,
应付利息(万元),15,--,--,--,--,--,
应付股利(万元),--,--,--,--,271,271,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),1274,2109,2620,3461,2648,3399,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),106,--,--,--,--,--,
流动负债合计(万元),25339,18905,21635,29091,31851,26558,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,
负债合计(万元),25339,18905,21635,29091,31851,26558,
实收资本(或股本)(万元),13400,13400,10050,10050,5020,5020,
资本公积(万元),16060,15938,2440,2678,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1037,995,721,352,907,847,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),7563,7620,5159,1599,3307,2863,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),38061,37953,18370,14679,9234,8731,
少数股东权益(万元),--,--,--,--,120,--,
所有者权益(或股东权益)合计(万元),38061,37953,18370,14679,9355,8731,
负债和所有者权益(或股东权益)总计(万元),63399,56857,40005,43770,41206,35289,		
  
