报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),123973,118068,75092,68070,87560,34170,85588,119938,34893,54771,56031,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),1426,--,2456,--,--,--,--,119,--,534,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),81702,56764,66441,32457,36990,52727,29950,23351,18314,5597,11018,
应收账款(万元),63364,61544,31515,24608,36068,25164,28823,28988,32075,26656,14227,
预付款项(万元),91070,45514,9872,40872,53003,8979,7066,8199,17356,9271,15459,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2470,819,1985,1229,2854,183,1847,1222,2449,1799,2426,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),131935,126140,95093,89245,96223,76088,77546,74873,64557,50335,26137,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),60791,105559,71933,105188,53306,24384,--,--,--,--,--,
流动资产合计(万元),561940,514408,354386,361669,366003,221694,230820,256690,169645,148964,125298,
发放贷款及垫款(万元),--,13707,13984,11816,14467,15847,--,--,--,--,--,
可供出售金融资产(万元),30500,30500,10500,10500,500,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),410907,344313,293774,252485,213453,162913,157708,138361,123696,110583,103477,
累计折旧(万元),183161,158724,143739,127807,113837,88113,77350,67475,59352,49375,41832,
固定资产净值(万元),227746,185589,150035,124678,99615,74800,80358,70887,64344,61208,61645,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),227746,185589,150035,124678,99615,74800,80358,70887,64344,61208,61645,
在建工程(万元),76972,56107,25409,26215,23651,15576,4702,11630,7676,3914,2644,
工程物资(万元),726,82,215,127,69,333,51,54,63,174,3,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16640,17084,14151,7046,7934,8346,8555,5204,5329,5454,5578,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),656,656,656,656,656,--,--,--,--,--,--,
长期待摊费用(万元),427,124,--,--,14,25,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4534,4863,4677,3078,3126,2600,2022,2080,1719,1512,717,
其他非流动资产(万元),13443,41070,20867,11248,6786,--,--,--,--,--,--,
非流动资产合计(万元),371645,349781,240494,195365,156819,117526,95688,89855,79131,72262,70587,
资产总计(万元),933585,864190,594880,557034,522822,339220,326508,346544,248776,221226,195884,
短期借款(万元),45587,65048,3000,23000,28600,30000,30000,47000,47500,42600,32500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,0,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),159868,137857,94249,102685,152000,15069,9975,14268,54000,53300,63175,
应付账款(万元),45605,38691,31150,21401,20639,12440,9758,11976,9948,7714,6869,
预收账款(万元),7382,7604,5192,5378,4921,1906,2772,4440,7983,3375,4427,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6378,5826,5524,4024,3800,3110,2783,3200,2662,2306,1263,
应交税费(万元),5086,7776,6746,2461,5644,2199,-365,1056,-3611,1252,-523,
应付利息(万元),481,91,--,--,--,--,--,--,--,--,--,
