报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),185045,211616,83945,106664,94134,44311,31187,40444,41636,46220,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,191,--,--,444,1096,325,261,--,128,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6376,6373,6745,3050,3103,1637,1998,3747,2824,2004,
应收账款(万元),109745,82319,68188,73584,61193,49096,52755,54567,53904,39401,
预付款项(万元),2312,3033,1804,2478,3329,2551,1718,2550,2288,4587,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),694,953,53,358,494,5,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6308,5811,2852,2034,6283,948,3983,4914,6750,3646,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),118419,101529,96292,73931,89881,79565,60991,72648,56426,42807,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),12668,21270,88735,28529,20081,11803,4624,2100,200,2498,
流动资产合计(万元),441568,433096,348613,290627,278941,191013,157582,181233,164026,141291,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6742,5753,3680,1975,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1717,1723,1939,--,--,--,--,--,--,--,
固定资产原值(万元),297026,270162,219276,203183,193111,181389,165416,--,--,--,
累计折旧(万元),114115,95113,79224,76433,71347,61401,58882,--,--,--,
固定资产净值(万元),182910,175049,140052,126750,121764,119988,106535,--,--,--,
固定资产减值准备(万元),80,95,102,113,147,183,249,--,--,--,
固定资产(万元),182831,174955,139950,126638,121617,119806,106285,87239,79125,68816,
在建工程(万元),16791,9412,13967,9844,5647,1398,1999,11676,7202,921,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,1,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),47350,25119,25510,26517,18794,19308,19719,18365,15507,15678,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),6753,3826,2422,2257,2579,830,608,249,275,196,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2651,1764,2203,2809,5747,4240,3582,3190,1068,528,
其他非流动资产(万元),6690,9624,5229,2300,4568,1109,293,--,--,--,
非流动资产合计(万元),271525,232175,194899,172340,158951,146690,132486,120720,103176,86139,
资产总计(万元),713093,665271,543513,462967,437893,337703,290068,301952,267203,227430,
短期借款(万元),33438,--,--,10898,24420,17805,21828,22962,24639,15300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),3324,--,--,763,--,--,--,--,218,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
