报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),41163,42548,13248,11763,6188,6763,2985,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),167,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1143,514,1604,330,239,--,35,
应收账款(万元),37371,21022,17260,12103,8634,5020,4678,
预付款项(万元),5986,4575,1952,1051,746,202,76,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),3223,2152,2501,1953,799,642,474,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),16178,10228,8004,8283,9682,7412,6039,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),18843,23353,--,--,1,--,--,
流动资产合计(万元),124075,104392,44569,35483,26289,20038,14287,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),810,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),5055,3336,2941,68,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),6495,4201,2789,1942,1412,--,--,
累计折旧(万元),2778,1927,1318,1029,774,--,--,
固定资产净值(万元),3717,2274,1471,912,638,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),3717,2274,1471,912,638,304,238,
在建工程(万元),--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
