报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),15449,5325,11028,5939,3477,8622,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1864,3053,2077,329,262,--,
应收账款(万元),36165,27529,20609,22531,15282,9821,
预付款项(万元),1063,1394,1067,360,207,268,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),36,14,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),494,411,492,301,664,1503,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),18906,13789,11095,10067,9582,4423,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),11218,10418,533,485,800,798,
流动资产合计(万元),85196,61933,46902,40012,30274,25436,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),942,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),53025,39882,18533,--,--,--,
累计折旧(万元),14520,10191,7407,--,--,--,
固定资产净值(万元),38504,29692,11125,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),38504,29692,11125,10347,9554,6599,
在建工程(万元),11729,7435,11091,2237,21,266,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),2780,2853,2935,3020,375,367,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),1980,1128,724,557,342,3,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),413,331,242,193,201,126,
其他非流动资产(万元),342,264,62,--,--,--,
非流动资产合计(万元),56691,41703,26179,16353,10493,7360,
资产总计(万元),141887,103636,73081,56366,40767,32796,
短期借款(万元),28715,7819,13500,12227,10195,7608,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),186,--,--,1293,2405,500,
应付账款(万元),13806,9554,4986,4587,3077,3433,
预收账款(万元),450,45,15,14,126,157,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2962,1362,965,442,406,287,
应交税费(万元),422,684,569,1343,1692,1192,
应付利息(万元),100,17,39,65,47,19,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),579,368,429,253,260,1067,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),8999,85,178,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),56219,19935,20679,20222,18207,14263,
长期借款(万元),--,4349,7190,1400,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,58,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),77,22,--,--,--,--,
递延所得税负债(万元),1036,341,137,62,29,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1113,4712,7385,1462,29,0,
负债合计(万元),57333,24648,28065,21684,18236,14263,
实收资本(或股本)(万元),16002,10668,8000,7500,6250,6250,
资本公积(万元),45594,50902,25749,21999,8686,8686,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2236,1596,1026,440,685,340,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),19031,15721,10133,4742,6910,3257,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),82861,78887,44911,34681,22531,18533,
少数股东权益(万元),1694,101,105,--,--,--,
所有者权益(或股东权益)合计(万元),84554,78988,45016,34681,22531,18533,
负债和所有者权益(或股东权益)总计(万元),141887,103636,73081,56366,40767,32796,		
  
