报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),137564,67015,128041,103144,115845,99524,105705,69252,107257,70861,13504,129755,20416,
结算备付金(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,0,--,--,--,--,--,0,--,734,220,
衍生金融资产(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应收票据(万元),32,--,--,0,--,--,--,--,--,0,--,--,0,
应收账款(万元),4100,1556,2706,906,1110,985,82,479,214,0,127,1907,183,
预付款项(万元),11920,70160,12,36613,780,10815,154,23727,14117,12814,5359,4743,32,
应收保费(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应收利息(万元),22,25,20,0,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
其他应收款(万元),64114,151765,24473,28874,4330,8248,42950,1545,35836,844,1818,2572,2731,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
存货(万元),773607,396927,536024,625653,657098,634094,511584,530451,492730,528807,484190,271188,179856,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),71618,64252,63662,18996,30242,--,--,--,--,0,--,--,0,
流动资产合计(万元),1062976,751700,754939,814186,809407,753667,660475,625454,650155,613327,504998,410899,203438,
发放贷款及垫款(万元),5841,6435,8380,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),4200,4317,1286,1286,600,--,--,--,--,0,--,50,0,
持有至到期投资(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),31784,24027,12450,17798,16054,18046,19899,14822,14598,11154,3724,4499,5246,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),11542,11937,12323,12718,13113,13507,13902,14297,14594,14986,15317,12180,12480,
固定资产原值(万元),5613,5280,5077,5046,5044,4831,4654,4441,4480,4080,4045,4041,4321,
累计折旧(万元),3705,3471,3304,3064,2932,2692,2411,2183,2067,1811,1555,1336,1100,
固定资产净值(万元),1908,1809,1773,1982,2112,2139,2243,2258,2412,2268,2490,2705,3221,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),1908,1809,1773,1982,2112,2139,2243,2258,2412,2268,2490,2705,3221,
在建工程(万元),--,--,--,0,--,--,--,--,--,0,1392,--,107,
工程物资(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
无形资产(万元),927,967,1009,1052,1098,1120,1162,1118,1011,1011,4943,4543,4690,
开发支出(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
商誉(万元),139,--,--,0,--,--,--,--,--,0,--,--,0,
长期待摊费用(万元),645,516,719,162,20,36,149,262,354,464,33,574,98,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),16277,13795,19055,19302,13440,12928,12826,12490,12889,10664,6958,7603,6796,
其他非流动资产(万元),19469,4284,6387,5016,324,--,--,--,--,0,--,--,0,
非流动资产合计(万元),92732,68086,63384,59316,46760,47777,50180,45247,45858,40546,34857,32155,32638,
资产总计(万元),1155709,819786,818322,873502,856167,801444,710655,670701,696013,653873,539855,443054,236076,
短期借款(万元),73550,--,4200,18500,40500,78000,66000,32280,25000,18000,65000,--,8500,
向中央银行借款(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
衍生金融负债(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应付票据(万元),1436,--,--,0,--,--,--,--,--,0,--,--,0,
应付账款(万元),36292,50984,57336,18397,28217,23975,36087,25082,31888,18337,18268,26404,4634,
预收账款(万元),259591,234682,275310,321929,149604,138048,131170,180256,226407,203562,86020,117995,79924,
卖出回购金融资产款(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,0,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),2900,2029,2188,1631,1681,1405,1049,997,1029,253,217,156,772,
