报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),6809,3171,2498,24624,8540,34676,44676,3359,14983,993,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1034,1675,320,2802,803,1240,604,1092,156,20,
应收账款(万元),3725,6700,2606,2762,311,107,283,318,259,421,
预付款项(万元),157,227,1974,10575,7999,4870,2285,3483,1478,343,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,265,430,--,--,--,
应收股利(万元),--,462,1652,2302,--,--,--,--,--,--,
其他应收款(万元),2003,15141,1866,1669,1162,97,12,76,249,428,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),8631,11987,3424,2832,5305,3062,2347,1221,1038,977,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,251,--,--,--,--,--,--,--,
其他流动资产(万元),14856,16166,551,337,38000,22000,16100,--,--,--,
流动资产合计(万元),37215,55793,15141,47902,62120,66316,66736,9549,18163,3182,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,20700,47731,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,273,284,296,309,--,--,--,--,
固定资产原值(万元),79378,54517,50344,33487,25802,23123,16199,9068,6208,--,
累计折旧(万元),15664,11647,8406,5905,4091,2489,1923,1278,854,--,
固定资产净值(万元),63715,42870,41938,27581,21712,20634,14276,7789,5354,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),63715,42870,41938,27581,21712,20634,14276,7789,5354,5343,
在建工程(万元),67,25083,23956,16741,4703,697,3935,5596,66,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6820,7882,8950,7582,1565,627,702,795,878,820,
开发支出(万元),2828,2233,1636,5838,3252,2726,2624,1026,764,386,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),331,374,540,770,307,132,152,19,25,31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),149,117,296,587,399,262,239,32,23,24,
其他非流动资产(万元),899,3360,3124,--,--,--,--,--,--,--,
非流动资产合计(万元),74810,81918,101411,107115,32235,25388,21929,15257,7110,6604,
资产总计(万元),112025,137711,116553,155016,94354,91704,88665,24806,25273,9785,
短期借款(万元),--,--,19000,34500,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),233,62,262,302,234,--,--,--,--,--,
应付账款(万元),946,7987,2591,1015,654,1068,1065,707,385,746,
预收账款(万元),1436,489,502,337,114,491,107,104,423,189,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),493,516,477,452,361,337,291,200,73,95,
应交税费(万元),528,880,446,1194,719,832,666,400,454,455,
应付利息(万元),50,60,76,60,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,200,200,7709,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6998,10067,2155,6606,187,171,166,162,268,325,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),10684,20062,25509,44467,2268,2899,2494,1773,9312,1811,
长期借款(万元),30600,36700,29700,14500,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),573,1396,2540,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3112,3275,3380,3199,2658,--,--,--,--,--,
递延所得税负债(万元),88,107,111,90,73,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,1743,1586,210,180,180,
非流动负债合计(万元),34372,41479,35731,17789,2731,1743,1586,210,180,180,
负债合计(万元),45056,61541,61240,62256,4999,4642,4080,1983,9492,1991,
实收资本(或股本)(万元),40500,40500,40500,41919,27000,18000,12000,9000,9000,500,
资本公积(万元),33877,33875,30679,34261,42153,51153,57153,5191,5191,100,
减:库存股(万元),--,--,--,6393,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3415,3415,3415,3415,2790,2204,1540,862,161,617,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-25596,-18650,-19282,19559,17413,15706,13892,7770,1431,6578,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52205,59140,55313,92761,89355,87062,84585,22823,15782,7795,
少数股东权益(万元),14763,17031,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),66969,76171,55313,92761,89355,87062,84585,22823,15782,7795,
负债和所有者权益(或股东权益)总计(万元),112025,137711,116553,155016,94354,91704,88665,24806,25273,9785,		
  
