报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),38019,32556,35263,19304,35948,36516,40604,1117,4182,3019,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),11015,19744,18616,12214,13523,13659,8119,8858,1627,54,
应收账款(万元),30455,33184,22923,19517,12603,9897,9521,6675,6756,5970,
预付款项(万元),1876,1000,278,92,38,71,208,302,2117,93,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),213,716,275,667,425,1979,589,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),378,201,160,87,4,5,--,--,2,4815,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),24384,16532,10522,8583,5511,4988,5095,3347,3138,1473,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),8039,3769,1998,19,--,--,--,--,--,--,
流动资产合计(万元),116523,107703,90036,60483,68052,67114,64136,20299,17822,15424,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),319,431,532,557,258,226,160,137,239,222,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3116,3350,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,1847,1976,2112,2248,2384,2518,2653,2753,2879,
固定资产原值(万元),34891,32228,29093,25408,20995,16184,12915,10540,9613,--,
累计折旧(万元),16578,14155,11738,9631,7697,6077,4731,3624,2630,--,
固定资产净值(万元),18312,18074,17355,15777,13298,10107,8184,6916,6983,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),18312,18074,17355,15777,13298,10107,8184,6916,6983,5735,
在建工程(万元),16548,11202,3563,2576,518,1691,1527,1281,--,165,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8572,8876,9074,7805,5781,3617,3660,3749,1495,393,
开发支出(万元),160,--,--,--,--,--,--,--,--,--,
商誉(万元),24325,24325,24325,14997,--,--,--,--,--,--,
长期待摊费用(万元),196,37,12,19,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1107,620,421,302,241,222,223,57,62,51,
其他非流动资产(万元),1949,377,15,464,166,--,--,--,--,--,
非流动资产合计(万元),74604,69139,57272,44609,22510,18246,16273,14793,11532,9444,
资产总计(万元),191127,176842,147308,105092,90561,85361,80409,35092,29354,24868,
短期借款(万元),21598,10446,2900,552,404,379,--,3930,3796,3240,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4393,5733,4935,3461,3450,3741,4090,1932,1258,5613,
应付账款(万元),16776,14819,10466,7560,5511,4041,5381,4298,5494,4616,
预收账款(万元),8054,612,794,1450,--,--,24,0,16,20,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1593,1634,1442,889,402,370,365,262,223,216,
应交税费(万元),500,735,1134,794,712,858,693,696,2050,689,
应付利息(万元),32,20,1,2,2,4,--,7,5,5,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2492,4077,37,5,9,6,2,2,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),94,95,84,--,--,--,--,--,--,--,
其他流动负债(万元),--,440,227,--,--,--,--,--,--,--,
流动负债合计(万元),55532,38610,22020,14713,10491,9399,10555,11127,12842,14398,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1276,1371,1370,879,--,--,--,--,--,--,
递延所得税负债(万元),139,176,212,236,40,35,25,22,35,31,
其他非流动负债(万元),--,--,--,--,904,928,956,977,--,--,
非流动负债合计(万元),1416,1547,1582,1115,943,963,981,998,35,31,
负债合计(万元),56948,40157,23602,15828,11434,10362,11536,12126,12877,14430,
实收资本(或股本)(万元),43194,43198,32853,20000,20000,10000,10000,7500,7500,4080,
资本公积(万元),42530,41911,47648,34047,33497,43694,43639,8266,8343,178,
减:库存股(万元),10375,4059,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7879,6872,5579,4357,3441,2530,1523,720,63,618,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),49180,46936,35743,27009,21965,18774,13711,6480,571,5562,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),132686,135230,122281,85893,79127,74999,68873,22966,16477,10439,
少数股东权益(万元),1494,1455,1424,3371,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),134180,136685,123705,89264,79127,74999,68873,22966,16477,10439,
负债和所有者权益(或股东权益)总计(万元),191127,176842,147308,105092,90561,85361,80409,35092,29354,24868,		
  
