报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),36372,47251,40315,31419,47370,51359,26526,57184,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,235,--,--,482,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),31464,15830,6599,11987,16136,14637,16239,20921,
应收账款(万元),29498,16102,8100,6699,4566,4782,4814,3321,
预付款项(万元),3619,1819,1728,698,616,451,561,475,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,387,859,--,--,--,--,
其他应收款(万元),298017,233799,212329,167092,184928,183988,101122,81675,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),11413,6900,155,123,120,71,60,62,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),12841,9543,48749,22269,22122,16282,13733,--,
流动资产合计(万元),423224,331243,318362,241147,276094,271569,163055,164119,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),2038,--,--,--,--,--,--,--,
长期股权投资(万元),791,1294,1328,783,821,472,271,150,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),113794,104742,93124,88792,85831,82942,82243,79841,
累计折旧(万元),25244,21327,17732,14756,11921,9206,6598,4111,
固定资产净值(万元),88549,83415,75393,74036,73910,73737,75646,75730,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),88549,83415,75393,74036,73910,73737,75646,75730,
在建工程(万元),8856,11549,3505,1265,82,722,39,281,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),89043,78408,25868,23220,19169,19596,20044,20492,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),8765,8765,--,--,--,--,--,--,
长期待摊费用(万元),485,817,237,11,17,50,58,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),5136,4089,1893,1268,819,682,466,451,
其他非流动资产(万元),1047,796,--,3314,3307,1753,--,--,
非流动资产合计(万元),204711,189133,108224,103897,98125,97012,96523,97104,
资产总计(万元),627935,520376,426586,345045,374219,368581,259578,261224,
短期借款(万元),245950,155009,138731,159770,189429,172202,95071,115717,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,67,--,208,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,493,--,237,--,--,--,--,
应付账款(万元),9470,7287,1305,843,952,791,899,407,
预收账款(万元),12560,16597,11024,11370,11068,17171,12894,11364,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1895,2134,1328,1120,964,922,609,707,
应交税费(万元),4606,3551,1020,786,998,1330,1308,-4275,
应付利息(万元),804,402,609,825,1345,876,323,461,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),71669,55424,45267,27696,58059,67954,46875,38878,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7032,6731,171,2077,7549,7041,7041,6430,
其他流动负债(万元),2180,2561,2425,--,--,--,--,--,
流动负债合计(万元),356166,250190,201879,204726,270364,268354,165021,169895,
长期借款(万元),2038,--,--,2000,4000,11500,18500,25500,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),6884,6587,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),2759,2742,2589,2346,--,--,--,--,
递延所得税负债(万元),14442,15061,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,2271,2255,1555,1413,
非流动负债合计(万元),26275,24530,2589,4346,6271,13755,20055,26913,
负债合计(万元),382441,274720,204468,209071,276635,282109,185075,196808,
实收资本(或股本)(万元),64725,46232,46232,41050,35050,35050,35050,35050,
资本公积(万元),95528,118201,118201,41188,16230,16230,16230,16230,
减:库存股(万元),4292,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
