报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),583958,407201,401561,78234,65196,46893,45706,42076,26116,27158,27334,27560,18995,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),4148,211,--,--,--,--,--,--,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),65185,99412,123211,1958,2809,456,993,54,--,0,7,200,143,
应收账款(万元),712748,550341,409790,158682,118241,97689,66130,39498,44544,32386,27818,28338,43412,
预付款项(万元),63839,38012,31488,35801,22062,23638,15816,6802,5007,9921,24084,23864,23565,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),3409,3115,2079,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,169,169,
其他应收款(万元),15142,15823,13137,12018,3952,5276,5074,5697,8507,13326,8200,9850,5182,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),583676,504687,301967,116064,82275,54604,47247,33304,27323,33492,25943,26489,22318,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),84263,42547,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),511411,408312,347076,240,--,--,--,221,496,0,--,4,20,
流动资产合计(万元),2635466,2069662,1630310,402998,294535,228555,180966,127654,111992,116282,113386,116473,113804,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),28704,38192,57050,163488,109855,2750,4440,6031,8473,10946,7360,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),169973,127870,380,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),11447,15140,18043,7231,7289,34922,35052,33812,25091,21678,26042,20352,26322,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
投资性房地产(万元),26354,27268,28182,29007,30285,33251,26227,26993,40759,18292,--,0,0,
固定资产原值(万元),170215,141205,118733,11058,10453,10167,9535,7543,8308,8055,16151,14558,14565,
累计折旧(万元),112470,96632,82921,5012,4938,4582,4385,3602,3722,3259,4799,4099,3006,
固定资产净值(万元),57745,44573,35813,6046,5515,5585,5150,3941,4586,4796,11353,10460,11559,
固定资产减值准备(万元),437,469,437,437,437,437,437,437,--,29,39,39,42,
固定资产(万元),57308,44104,35376,5609,5078,5148,4713,3504,4586,4767,11313,10420,11517,
在建工程(万元),--,4289,7162,5692,6436,6768,9350,6435,2226,17400,5467,2702,1462,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
无形资产(万元),366511,373612,375633,9509,8318,7556,5802,5806,8128,7183,55570,43474,23539,
开发支出(万元),--,--,844,1261,1912,367,--,--,--,0,--,0,0,
商誉(万元),1399159,1399159,1399291,140,140,140,140,8,--,0,127,127,127,
长期待摊费用(万元),69180,97986,120828,243,243,67,--,--,--,0,102,78,140,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
递延所得税资产(万元),81285,52349,32471,2582,2252,1948,1720,2047,1774,1574,1852,1667,1399,
其他非流动资产(万元),8997,7938,4802,591,648,706,764,819,--,0,--,0,0,
非流动资产合计(万元),2220492,2187907,2080062,225354,172457,93623,88207,85456,91038,81840,107832,78821,64505,
资产总计(万元),4855958,4257569,3710372,628352,466992,322179,269173,213110,203030,198123,221218,195294,178309,
短期借款(万元),244556,332803,10014,21578,28295,12050,14600,11000,15500,17531,38100,22600,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融负债(万元),555,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付票据(万元),193512,21885,112887,134857,129965,81650,78056,46909,34499,32221,25672,29592,52659,
应付账款(万元),391306,264948,257879,98720,36424,56665,23249,27386,28525,25900,37882,30956,21939,
预收账款(万元),139142,125942,73298,37122,31976,28544,21226,22175,21669,15944,10614,11033,4040,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付职工薪酬(万元),160364,117509,96104,666,480,440,218,154,152,218,420,238,805,
应交税费(万元),54276,34327,32812,5659,4844,1936,3063,1720,892,1228,554,137,249,
应付利息(万元),1150,558,23,33,82,--,--,--,--,10,--,0,0,
应付股利(万元),--,--,17379,3547,--,--,--,--,--,0,--,42,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他应付款(万元),32911,23641,23187,35859,9544,6946,5044,6816,4524,3801,5478,2512,1909,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动负债(万元),14326,885,773,608,--,--,--,--,--,0,--,0,0,
其他流动负债(万元),369313,313826,294751,--,--,--,--,5,5,12,127,23,182,
流动负债合计(万元),1607097,1236324,919107,338650,241610,188231,145455,116165,105767,96865,118847,97133,85784,
长期借款(万元),73446,25558,--,--,1825,3042,4258,5475,6692,11000,--,16000,20000,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应付款(万元),22402,10373,2340,--,--,--,--,--,--,0,--,0,0,
专项应付款(万元),--,--,--,--,620,938,988,1458,1093,1253,1113,741,333,
预计非流动负债(万元),9257,7480,5479,--,--,--,--,--,--,0,--,0,0,
长期递延收益(万元),21338,15869,653,350,931,--,--,--,--,0,--,--,--,
递延所得税负债(万元),72020,71428,72793,20549,12176,407,660,899,1265,1634,1090,0,0,
其他非流动负债(万元),1480,1443,1038,--,--,--,--,--,--,0,--,0,0,
非流动负债合计(万元),199941,132151,82303,20899,15552,4386,5906,7831,9049,13886,2203,16741,20333,
负债合计(万元),1807038,1368475,1001410,359549,257162,192617,151361,123996,114816,110752,121049,113873,106117,
实收资本(或股本)(万元),145922,104230,104230,20608,20608,20608,20608,20608,20608,20608,20608,20608,20608,
资本公积(万元),2064813,2106400,2106400,46076,46170,50887,52323,43932,45831,47927,45183,38410,38427,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),13745,12621,11099,9273,7959,7297,6288,5565,5231,4898,4329,4023,3872,
一般风险准备(万元),198,140,51,--,--,--,--,--,--,0,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
未分配利润(万元),416138,269070,123562,46041,34201,23310,15259,9987,7667,6738,3859,2340,990,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
归属于母公司股东权益合计(万元),2655969,2514717,2380464,238452,177941,102102,94478,80092,79337,80172,73979,65381,63897,
少数股东权益(万元),392950,374377,328498,30351,31889,27460,23333,9022,8877,7199,26190,16039,8295,
所有者权益(或股东权益)合计(万元),3048919,2889095,2708963,268803,209830,129562,117812,89114,88214,87371,100169,81421,72193,
负债和所有者权益(或股东权益)总计(万元),4855958,4257569,3710372,628352,466992,322179,269173,213110,203030,198123,221218,195294,178309,		
  
