报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),38439,32410,19086,7717,3463,4648,3737,2504,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),329,--,36,--,--,--,--,67,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),4099,1236,318,590,771,235,53,--,
应收账款(万元),27578,16571,13906,11912,10968,6152,5273,4880,
预付款项(万元),2300,1542,1254,1194,1135,721,546,895,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),42,35,26,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),377,950,559,368,315,265,248,1237,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),26028,13312,14384,12133,7843,6957,4008,2208,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),358,211,12867,765,700,606,343,100,
流动资产合计(万元),99549,66266,62436,34680,25194,19585,14208,11891,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),5217,4702,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),5225,2247,1472,1410,1354,895,760,494,
累计折旧(万元),1499,1178,862,794,563,367,223,110,
固定资产净值(万元),3726,1069,610,617,791,528,536,384,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),3726,1069,610,617,791,528,536,384,
在建工程(万元),--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
