报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),26872,19939,9071,10502,5692,6146,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),2021,1941,1535,1686,1563,1062,
应收账款(万元),26254,20252,15093,12614,10591,6797,
预付款项(万元),1113,1592,707,334,446,712,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),729,687,854,509,483,534,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),7370,5821,6646,6455,6694,4836,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1064,13176,1266,82,31,95,
流动资产合计(万元),65424,63408,35172,32182,25501,20182,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),1600,2000,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),167,179,191,--,--,--,
固定资产原值(万元),23340,15412,10300,10198,--,--,
累计折旧(万元),7500,5740,5474,5303,--,--,
固定资产净值(万元),15840,9672,4825,4895,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),15840,9672,4825,4895,5060,4582,
在建工程(万元),1733,99,2358,3,27,30,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4620,4761,4810,3925,5767,1623,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),4530,2797,2797,2639,2639,--,
长期待摊费用(万元),95,62,85,110,137,163,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1907,1198,856,781,803,467,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),30493,20768,15923,12352,14433,6865,
资产总计(万元),95917,84176,51095,44534,39934,27046,
短期借款(万元),--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),178,--,--,--,--,--,
应付账款(万元),12142,11067,10484,9686,8455,3577,
预收账款(万元),1168,1726,2674,2667,2743,3290,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),3623,3386,2755,2469,2533,2093,
应交税费(万元),2975,1996,1229,1005,1299,1094,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,1314,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4506,1242,904,1144,3444,700,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),24592,19417,18046,16970,19788,10754,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),84,55,--,--,--,--,
递延所得税负债(万元),292,103,184,197,210,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),376,157,184,197,210,0,
负债合计(万元),24968,19575,18230,17167,19998,10754,
实收资本(或股本)(万元),12510,8800,6600,6600,724,724,
资本公积(万元),32929,33245,9453,9453,--,--,
减:库存股(万元),2536,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1008,488,116,47,855,849,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),25890,21931,16695,11267,18358,14720,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),69801,64464,32865,27367,19936,16292,
少数股东权益(万元),1147,137,--,--,--,--,
所有者权益(或股东权益)合计(万元),70949,64601,32865,27367,19936,16292,
负债和所有者权益(或股东权益)总计(万元),95917,84176,51095,44534,39934,27046,		
  
