报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),23130,21290,22152,6478,4734,17137,23577,6474,4429,68,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),9864,21755,30752,12265,20264,9561,5998,974,899,345,
应收账款(万元),36513,44015,37120,17104,18250,10553,7145,5195,2964,2279,
预付款项(万元),898,1170,975,903,736,1509,2872,435,691,234,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),111,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6327,7254,2122,839,696,336,306,240,155,110,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),22877,24757,28308,14161,9556,7358,6411,4635,3078,1726,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1398,2068,3143,5403,1987,--,--,--,--,--,
流动资产合计(万元),101118,122309,124571,57153,56224,46454,46309,17953,12217,4762,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3070,3000,2400,3900,900,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),1022,2859,3465,1000,--,--,--,--,--,--,
长期股权投资(万元),464,--,3641,5171,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),89134,82615,111855,63729,45919,24470,15239,10380,2759,--,
累计折旧(万元),27336,19896,26145,10110,5809,3213,1841,999,696,--,
固定资产净值(万元),61798,62719,85710,53619,40111,21257,13398,9381,2063,--,
固定资产减值准备(万元),90,--,--,--,--,--,--,0,--,--,
固定资产(万元),61708,62719,85710,53619,40111,21257,13398,9381,2063,1680,
在建工程(万元),3131,248,3292,558,6171,11535,1338,--,351,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
