报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),3830,5927,2991,14218,22328,29043,34892,843,2439,1764,1366,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4273,6170,7335,2262,1047,6665,4018,5614,1001,1110,1201,
应收账款(万元),34035,27009,23681,27838,19658,18305,19601,12579,8869,6969,6570,
预付款项(万元),816,1211,1144,913,1308,1552,347,296,710,615,284,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,66,196,310,344,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),79,207,210,104,258,1483,259,343,291,160,156,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),23803,28820,28604,26441,25789,22239,16031,13954,10315,9168,10539,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),774,50,56,4,7021,3,239,193,--,--,--,
流动资产合计(万元),67610,69393,64021,71847,77604,79600,75730,33822,23626,19784,20116,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),29071,27513,26896,26284,13356,13372,13079,12270,--,--,--,
累计折旧(万元),9568,8543,7531,6218,6143,5107,4084,3151,--,--,--,
固定资产净值(万元),19503,18970,19365,20066,7213,8265,8994,9120,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),19503,18970,19365,20066,7213,8265,8994,9120,9037,3841,3113,
在建工程(万元),2500,334,123,188,1128,190,37,38,12,--,14,
工程物资(万元),385,--,--,11,264,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9572,6851,6926,7119,2357,2320,2466,2406,2478,19,18,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),20,37,6,13,9,16,27,51,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1086,873,1337,694,555,462,341,274,198,255,228,
其他非流动资产(万元),861,555,555,522,3461,200,--,--,--,--,--,
非流动资产合计(万元),33926,27621,28314,28615,14986,11453,11865,11889,11725,4114,3373,
资产总计(万元),101537,97014,92335,100462,92590,91053,87595,45712,35351,23898,23489,
短期借款(万元),--,--,--,3000,3000,5000,5500,5000,5000,2000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
