报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),147170,124797,147649,73978,25349,18769,9972,6056,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),778,2164,40,1270,1500,1820,1970,825,
应收账款(万元),16541,14611,6608,7190,6507,6363,4382,2161,
预付款项(万元),1759,1855,1708,1953,2062,2228,2509,3009,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1423,2035,191,51,190,178,96,17,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),6073,10604,6429,7663,7314,6765,6945,2821,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),35039,36466,25863,15677,427,436,642,239,
流动资产合计(万元),208783,192532,188489,107782,43349,36559,26517,15129,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),700,12600,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),12948,7205,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),20050,19824,16477,14394,12982,12987,12805,9549,
累计折旧(万元),4867,3832,2906,2232,1746,1253,752,297,
固定资产净值(万元),15182,15992,13571,12162,11235,11734,12052,9252,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),15182,15992,13571,12162,11235,11734,12052,9252,
在建工程(万元),6175,5529,3930,916,--,--,--,2862,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),17292,17676,18048,4908,2584,2669,2740,2721,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),830,982,520,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1766,1012,352,149,67,65,35,17,
其他非流动资产(万元),39000,11467,225,6,1301,--,2700,--,
非流动资产合计(万元),93893,72464,36647,18141,15187,14469,17527,14852,
资产总计(万元),302676,264995,225136,125922,58536,51028,44044,29981,
短期借款(万元),57000,35700,8000,13320,10775,16031,10000,4226,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,1000,7587,2072,--,--,--,
应付账款(万元),3671,4251,2388,2256,2017,1830,1931,2525,
预收账款(万元),859,370,625,749,1286,1719,1164,1006,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2118,1828,1449,1352,1337,1134,991,467,
应交税费(万元),2198,723,852,608,431,436,377,217,
应付利息(万元),115,55,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,1000,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),385,122,230,84,28,28,30,22,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,6,6,6,--,--,--,--,
流动负债合计(万元),66346,43055,14550,25961,17947,21177,14492,9462,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1876,776,597,604,100,100,--,--,
递延所得税负债(万元),2780,2852,2925,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),4656,3628,3522,604,100,100,0,0,
负债合计(万元),71002,46683,18072,26565,18047,21277,14492,9462,
实收资本(或股本)(万元),36069,24046,24046,10488,7866,7866,7866,7866,
资本公积(万元),133949,145972,145972,61772,8220,8220,8220,8220,
减:库存股(万元),3420,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),10057,7982,6414,5156,3940,2866,1847,943,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),55099,40312,30633,21941,20464,10799,11619,3489,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),231753,218312,207064,99357,40489,29751,29552,20519,
少数股东权益(万元),-79,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),231674,218312,207064,99357,40489,29751,29552,20519,
负债和所有者权益(或股东权益)总计(万元),302676,264995,225136,125922,58536,51028,44044,29981,		
  
