报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),4190821,4946795,2131703,1647209,1836490,1903957,1554241,1714009,1562380,1414412,709786,1331500,1062339,842902,
结算备付金(万元),--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),96773,60893,60455,48653,--,256,3146,225,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,0,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),475683,246974,206625,109763,29006,26207,5897,6360,249,253,1097,103696,5305,5205,
应收账款(万元),215853,137381,115475,73247,105929,102462,102299,76322,38106,24550,78655,28627,21498,21419,
预付款项(万元),142555,120976,77922,43579,31068,48425,36475,92463,26718,20393,17600,22611,10622,3765,
应收保费(万元),--,--,--,--,--,--,30,18,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,1264,51,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,2322,126,0,0,0,0,0,0,
应收利息(万元),26168,17692,8885,6718,8232,18395,8833,15223,9015,3785,4410,1585,122,37,
应收股利(万元),320284,275727,182019,400084,125916,158824,98233,87409,134492,179574,82470,1639,6310,5814,
其他应收款(万元),99625,62093,58198,85693,80675,78229,46285,36197,25472,13232,29309,60239,26818,14574,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,180,--,0,0,0,0,0,0,
存货(万元),672980,334660,249356,192699,266057,203636,139742,153670,135334,64506,43914,129422,128729,73668,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),113943,76152,65632,38233,20184,2233,0,--,0,0,0,0,0,0,
其他流动资产(万元),266413,169199,340847,154884,193863,108759,28491,7252,28500,26000,0,0,0,0,
流动资产合计(万元),6621098,6448542,3497118,2800762,2697420,2651383,2027438,2189323,1960266,1746705,967239,1679318,1261743,967385,
发放贷款及垫款(万元),--,48750,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),--,220520,202436,203534,89963,15223,14410,9885,0,0,0,0,0,0,
持有至到期投资(万元),23000,--,--,7985,7964,4985,7117,7014,0,0,0,0,0,0,
长期应收款(万元),85968,66296,43435,9200,26464,21505,0,--,0,0,0,0,0,0,
长期股权投资(万元),2897289,2572072,2263570,1845587,1867099,1840309,1686194,1436463,1335136,1136956,1130223,310429,231246,173883,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资性房地产(万元),148599,134000,131143,34396,34223,14347,3058,3206,5671,25093,20021,8406,8725,8703,
固定资产原值(万元),2000855,1702684,1470474,1065592,993944,804505,534894,397640,310910,0,167062,748865,--,--,
累计折旧(万元),573670,448166,353542,263758,198443,144015,103254,68326,45109,0,50980,225776,--,--,
固定资产净值(万元),1427185,1254517,1116932,801834,795501,660491,431639,329315,265801,0,116082,523089,--,--,
固定资产减值准备(万元),38438,39362,15123,6557,4255,1968,1819,1819,1703,0,9804,23254,--,--,
固定资产(万元),1388746,1215156,1101808,795277,791246,658522,429821,327496,264098,76102,106278,499835,514861,300254,
在建工程(万元),222286,105169,60057,238851,37731,47245,143174,87513,26665,127535,10522,76994,35469,118482,
工程物资(万元),--,--,--,0,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,0,--,--,0,--,0,0,0,0,0,0,
