报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),45343,21182,31605,32962,25690,35062,42660,16822,15126,25321,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,719,314,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),12833,6620,3866,8729,6268,3949,2660,1373,846,615,
应收账款(万元),126076,102516,95249,95613,119906,96703,80265,77081,42414,43217,
预付款项(万元),3012,5464,2811,1462,3123,1884,1561,2247,2916,2411,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),958,696,408,458,498,--,117,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2293,7397,7808,2204,2554,1642,2042,1809,1167,4076,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),120010,100305,109916,101001,80565,83930,81445,81769,65773,39023,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,262,--,--,--,
其他流动资产(万元),81663,82697,52180,53125,87344,--,--,--,--,--,
流动资产合计(万元),392187,326878,303843,295554,325948,223889,211327,181102,128242,114661,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1585,194,233,365,318,353,218,199,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),744,783,859,933,1007,1081,1155,3198,2051,739,
固定资产原值(万元),121582,115360,111215,100787,82876,65845,63222,59342,51891,--,
累计折旧(万元),53166,46810,39754,32883,30399,26131,21875,17273,13112,--,
固定资产净值(万元),68417,68550,71461,67904,52477,39714,41347,42069,38780,--,
固定资产减值准备(万元),--,34,--,--,--,--,--,--,--,--,
固定资产(万元),68417,68516,71461,67904,52477,39714,41347,42069,38780,39065,
在建工程(万元),6575,5038,5909,8667,7350,9763,4395,2573,333,1939,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),12418,11527,11981,12582,9577,9304,9519,9142,7462,7856,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,1014,2657,2657,2657,2657,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),9225,9014,9193,7517,6903,4960,3488,2144,1451,1081,
其他非流动资产(万元),6619,680,742,1623,1358,1436,122,549,115,326,
非流动资产合计(万元),105583,95753,100376,100606,81647,69268,62900,62532,50192,51006,
资产总计(万元),497770,422631,404220,396160,407595,293156,274227,243633,178435,165668,
短期借款(万元),67047,49637,42566,35526,52206,65374,70930,63166,32488,40503,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,103,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),34703,18255,17637,18109,16057,17145,22240,23322,10021,12520,
应付账款(万元),68336,50258,49706,45874,55336,50667,43338,45565,36297,21969,
预收账款(万元),8589,8315,7486,4971,3951,4934,11261,2873,1858,2625,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),7435,5841,4880,4794,5127,4408,3375,3339,2250,1809,
应交税费(万元),2697,1686,988,2493,4883,3796,908,-718,-1895,660,
应付利息(万元),844,204,118,87,182,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,5231,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),23244,20525,20612,24947,18365,13797,5234,7058,5490,5158,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,1100,--,--,--,--,--,--,
其他流动负债(万元),655,592,424,369,393,445,479,403,287,539,
流动负债合计(万元),213550,155314,144418,138271,156501,160566,163100,145009,86796,85783,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6637,6871,6913,7433,5671,--,--,--,--,--,
递延所得税负债(万元),264,279,367,1509,265,302,370,376,--,--,
其他非流动负债(万元),--,--,--,--,--,1336,1027,1051,1064,547,
非流动负债合计(万元),6901,7150,7280,8942,5937,1638,1397,1427,1064,547,
负债合计(万元),220450,162463,151697,147213,162438,162204,164497,146436,87859,86330,
实收资本(或股本)(万元),75000,75000,75000,75000,75000,70000,70000,70000,70000,70000,
资本公积(万元),80587,80171,79749,79311,78920,-41,-32,-47,8437,8437,
减:库存股(万元),343,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),24241,21894,20246,17578,14168,9428,5204,2408,1015,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),91650,78591,71320,70790,72654,47248,29054,18585,9326,-235,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,-1502,-1059,-900,194,296,
归属于母公司股东权益合计(万元),273297,255889,247591,243235,238962,125133,103168,90046,88972,78498,
少数股东权益(万元),4022,4278,4931,5712,6195,5819,6563,7152,1603,840,
所有者权益(或股东权益)合计(万元),277319,260167,252522,248947,245157,130952,109730,97198,90575,79338,
负债和所有者权益(或股东权益)总计(万元),497770,422631,404220,396160,407595,293156,274227,243633,178435,165668,		
  
