报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1051356,855495,673240,835599,397714,280351,474522,221583,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),3100,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),66504,95845,112303,27652,15146,18346,15072,8114,
应收账款(万元),2159305,1735180,1457133,1308883,1034985,684879,569084,352339,
预付款项(万元),258759,269957,231065,153059,175896,331935,142914,139208,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),172,9,174,--,--,--,--,40,
应收股利(万元),2400,37,37,288,289,289,602,675,
其他应收款(万元),529940,495538,478219,429773,350321,226268,171265,245999,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),2835055,2670279,2429521,1899158,1472127,983245,828290,721663,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),15700,8300,--,--,--,--,--,--,
其他流动资产(万元),102323,40592,15697,2518,1431,1420,1100,617,
流动资产合计(万元),7024613,6171231,5397390,4656931,3447908,2526732,2202850,1690238,
发放贷款及垫款(万元),117203,125725,124729,--,--,--,--,--,
可供出售金融资产(万元),108590,100305,68643,20557,15247,12663,90,118,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),871348,628723,513933,502004,485578,278743,171035,96276,
长期股权投资(万元),67042,71058,43528,38632,32672,36647,45858,34875,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),6731,2055,2186,2317,2444,3046,3238,3431,
固定资产原值(万元),610711,564408,541365,479268,467886,460078,--,--,
累计折旧(万元),256593,227096,203541,185294,163994,142960,--,--,
固定资产净值(万元),354119,337312,337824,293974,303892,317118,--,--,
固定资产减值准备(万元),71,--,10,10,10,10,--,--,
固定资产(万元),354048,337312,337814,293964,303882,317108,316052,273949,
在建工程(万元),740310,215756,32680,73548,57702,37728,32894,49566,
工程物资(万元),--,--,--,45,--,--,--,3,
固定资产清理(万元),--,--,--,97,144,159,126,175,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),52157,55209,55837,51883,51768,48428,49299,52845,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),1592,1133,1133,1133,1133,5348,5868,5868,
长期待摊费用(万元),2549,1970,1146,350,531,1267,1262,13260,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),70596,53183,43945,34471,27162,22861,16109,17254,
其他非流动资产(万元),33821,40637,43560,40090,45700,50240,63989,70063,
非流动资产合计(万元),2425987,1633066,1269133,1059091,1023963,814238,705822,617682,
资产总计(万元),9450600,7804297,6666523,5716021,4471871,3340970,2908671,2307920,
短期借款(万元),959104,774225,1008771,924911,541043,401151,267664,215326,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),439291,338036,163818,205000,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
