报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),422891,323642,209711,109800,25108,2058,10155,24728,4783,7257,1400,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,6707,--,160,2340,4796,4342,2231,3198,2542,941,
应收账款(万元),196439,159445,193197,67764,69439,15989,14989,13734,8576,5671,5241,
预付款项(万元),78974,85165,48328,9304,4851,183,1014,1347,272,246,453,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),650,1052,754,380,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),11441,15671,8829,11039,1155,315,260,92,53,155,307,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),214180,157557,49598,34435,45159,11435,8418,8368,6527,4048,3363,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,5406,73,702,--,--,--,--,--,--,
其他流动资产(万元),153752,275394,605012,16867,6168,0,355,--,--,--,--,
流动资产合计(万元),1078328,1024632,1120835,249822,154922,34776,39533,50500,23409,19919,11705,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),189301,175538,182972,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),155923,148208,86827,41584,--,3303,1949,1349,1349,794,531,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),75412,103615,103377,2375,3835,37226,17817,16057,10657,--,--,
累计折旧(万元),39178,55751,50784,1594,2261,6439,4865,3536,2786,--,--,
固定资产净值(万元),36234,47864,52592,781,1575,30787,12952,12522,7871,--,--,
固定资产减值准备(万元),--,4,--,--,--,288,284,284,284,--,--,
固定资产(万元),36234,47860,52592,781,1575,30499,12668,12237,7587,5063,4438,
在建工程(万元),--,1208,60,--,10,686,11408,1079,431,13,1,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8684,11437,13247,277,429,6236,6361,4732,2154,623,629,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),93215,204019,139626,5360,5395,--,--,--,--,--,--,
长期待摊费用(万元),4598,22913,16103,145,1405,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),28043,21122,14767,3508,914,406,305,198,85,63,55,
其他非流动资产(万元),3502,1555,2721,1600,--,--,--,--,--,--,--,
非流动资产合计(万元),519500,633859,508914,53255,9727,41130,32691,19596,11605,6556,5655,
资产总计(万元),1597828,1658490,1629749,303076,164649,75906,72224,70096,35014,26475,17360,
短期借款(万元),127002,61790,44071,30881,8826,9550,8370,9200,5500,5300,2470,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,36,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),39309,48926,72702,1806,4197,12003,12344,10063,8803,5041,3955,
预收账款(万元),40942,52891,16278,5123,7974,92,18,7,54,30,19,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),33163,47179,40523,924,925,1356,1216,1003,926,884,611,
应交税费(万元),33187,37095,32618,14147,8628,109,12,460,417,902,1674,
应付利息(万元),218,296,483,181,67,16,14,17,5,4,4,
应付股利(万元),0,0,0,5,4438,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),25229,35003,41413,49464,20889,679,541,607,399,553,2180,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,110560,10903,21347,1000,--,--,--,--,--,--,
其他流动负债(万元),93080,127801,163302,--,--,--,--,--,--,--,--,
流动负债合计(万元),392130,521540,422292,123880,56944,23804,22515,21392,16103,12715,10912,
长期借款(万元),79375,50000,203262,64286,26731,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),89,--,64,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1357,1700,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2282,3111,3652,42,75,--,--,--,--,--,--,
其他非流动负债(万元),191705,203466,155205,--,--,1346,622,82,87,--,--,
非流动负债合计(万元),274808,258277,362183,64329,26806,1346,622,82,87,0,0,
负债合计(万元),666938,779817,784475,188208,83750,25150,23137,21474,16190,12715,10912,
实收资本(或股本)(万元),138649,138639,138637,55940,55940,20000,20000,10000,7500,2400,1800,
资本公积(万元),290817,355731,416214,2327,2275,18142,18142,28142,6260,5667,--,
减:库存股(万元),41676,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),15132,12774,10621,1200,610,1516,1344,1048,506,1019,665,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),443759,297856,161210,43056,16735,11099,9600,9432,4557,4674,3983,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),843914,796417,721431,102575,75567,50756,49086,48622,18824,13760,6448,
少数股东权益(万元),86977,82256,123844,12293,5332,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),930890,878673,845274,114868,80899,50756,49086,48622,18824,13760,6448,
负债和所有者权益(或股东权益)总计(万元),1597828,1658490,1629749,303076,164649,75906,72224,70096,35014,26475,17360,		
  
