报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),165002,68868,93057,87109,75320,33311,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),917,975,580,1275,420,241,
应收账款(万元),78165,62688,40312,19295,18083,29949,
预付款项(万元),398,508,249,235,344,330,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1005,852,473,6011,9489,8209,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),3824,3490,3598,3411,2835,15036,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),22694,27635,39155,30777,14890,14013,
流动资产合计(万元),272006,165016,177425,148113,121381,101089,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,9000,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),1116,2852,3919,5118,4461,4131,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),686498,627140,612811,418269,--,--,
累计折旧(万元),159054,128166,97984,74706,--,--,
固定资产净值(万元),527444,498973,514826,343564,--,--,
固定资产减值准备(万元),1604,--,--,--,--,--,
固定资产(万元),525839,498973,514826,343564,232514,206465,
在建工程(万元),3600,1381,306,52985,20457,1601,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),6083,4853,4827,3658,3709,3646,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),646,598,587,579,625,644,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),787,674,374,186,8,10,
其他非流动资产(万元),9725,14788,22,8649,41744,8920,
非流动资产合计(万元),547797,524119,524861,414740,303519,234417,
资产总计(万元),819803,689135,702286,562853,424900,335506,
短期借款(万元),7300,7500,18700,--,26300,47800,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,3443,9131,5761,4980,
应付账款(万元),25368,24537,53576,35961,28720,48836,
预收账款(万元),44,3,5,10,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),378,338,217,176,150,149,
应交税费(万元),1139,790,532,443,421,504,
应付利息(万元),398,380,410,225,243,276,
应付股利(万元),3187,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4354,2737,2062,1393,1369,1444,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),45625,30025,23649,21500,--,15000,
其他流动负债(万元),453,450,512,868,--,--,
流动负债合计(万元),88245,66759,103105,69705,62964,118988,
长期借款(万元),217777,222965,225690,148952,135427,108753,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),13673,22713,27062,31392,24960,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),8192,8746,9301,9855,10409,7572,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),239642,254424,262052,190199,170796,116325,
负债合计(万元),327887,321183,365157,259905,233759,235313,
实收资本(或股本)(万元),61800,50000,50000,50000,30000,29000,
资本公积(万元),314986,227642,227642,227642,137484,59614,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),6231,3377,1242,583,9432,8093,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),63054,46805,27763,-804,-5697,-15204,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),446203,327867,306796,277469,171205,81502,
少数股东权益(万元),45712,40086,30332,25479,19935,18691,
所有者权益(或股东权益)合计(万元),491915,367952,337129,302948,191140,100193,
负债和所有者权益(或股东权益)总计(万元),819803,689135,702286,562853,424900,335506,		
  
