报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),93122,78353,53920,68275,73847,62332,77376,4828,2875,6939,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5,36,95,69,100,--,100,--,--,--,
应收账款(万元),3142,4603,4365,4288,1801,1561,1331,932,664,513,
预付款项(万元),7421,6081,6454,5858,4760,3339,2508,2175,945,437,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1452,898,1334,1421,898,917,688,694,375,543,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),53510,44874,35592,35235,29368,31247,25805,21650,18320,10042,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),7895,311,17209,1168,1272,8000,--,--,--,--,
流动资产合计(万元),166547,135157,118969,116315,112045,107396,107809,30278,23180,18473,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),73937,66856,64970,59107,36818,35478,26975,23266,17633,16700,
累计折旧(万元),19478,16269,13487,10346,9289,7448,5907,4458,3333,2504,
固定资产净值(万元),54459,50588,51482,48761,27529,28030,21068,18808,14299,14196,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),54459,50588,51482,48761,27529,28030,21068,18808,14299,14196,
在建工程(万元),7267,4154,4055,3182,9651,4607,5184,1667,1867,35,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9596,9331,9716,7924,7276,7449,6558,6724,7125,2256,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),4018,4018,4018,4018,41,41,41,41,41,--,
长期待摊费用(万元),2162,1308,1463,670,278,467,493,274,--,71,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2032,880,924,1110,139,162,163,158,161,204,
其他非流动资产(万元),3622,2370,767,822,3041,--,--,--,--,--,
非流动资产合计(万元),83157,72650,72425,66487,47954,40756,33508,27671,23493,16762,
