报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),137832,133762,45119,32386,58517,66655,62476,52273,28656,21840,16160,4822,3116,568,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),18010,15115,6616,4746,7948,6076,5410,3853,1314,533,191,364,203,90,
应收账款(万元),116006,42146,43954,38042,36922,33242,19856,19435,5807,4694,4856,1519,809,974,
预付款项(万元),5081,6630,4869,2777,3330,9268,5784,5342,498,994,1401,1180,1236,235,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),348,--,--,--,--,--,2,--,--,94,--,0,0,0,
应收股利(万元),107,100,65,200,200,200,100,10,--,0,--,0,0,0,
其他应收款(万元),16693,5069,11658,17730,17588,19406,3590,3006,352,457,273,212,252,1015,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),13799,11319,11078,9776,10138,9274,9577,8323,1748,1519,1445,1224,793,729,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
