报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),26231,24722,9095,4941,2834,2544,527,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,521,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),2268,--,4663,4003,2786,1277,809,
应收账款(万元),9495,6857,3245,3454,3589,3317,1574,
预付款项(万元),1013,1441,878,1841,574,1079,749,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,55,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),1366,575,166,391,817,630,526,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),7596,5124,3524,3743,5324,4181,3816,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,664,68,276,104,--,--,
其他流动资产(万元),15626,26616,650,196,414,249,229,
流动资产合计(万元),63595,66054,22288,18844,16443,13276,8752,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,14,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),59709,38744,24215,20910,17730,--,--,
累计折旧(万元),9976,7334,5493,3990,2902,--,--,
固定资产净值(万元),49733,31410,18722,16920,14827,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),49733,31410,18722,16920,14827,3837,3812,
在建工程(万元),5634,8557,1127,763,1611,9025,5758,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),4026,4250,1672,1015,1020,1095,1088,
开发支出(万元),--,--,103,492,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1864,1517,1987,419,237,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),607,337,120,50,76,65,55,
其他非流动资产(万元),3611,3055,3719,--,--,--,--,
非流动资产合计(万元),65474,49126,27450,19660,17785,14022,10713,
资产总计(万元),129070,115180,49739,38504,34227,27298,19465,
短期借款(万元),--,--,--,--,--,1000,2630,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),4988,4399,--,1105,253,--,236,
应付账款(万元),10569,9875,5704,4915,4017,2785,2674,
预收账款(万元),14126,11412,5468,2911,3243,3347,2203,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),2527,1712,1185,795,402,462,321,
应交税费(万元),1575,1902,1370,1051,1835,2070,563,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,1025,2491,2889,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),8252,7658,5186,3462,3332,2506,1233,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,2250,1000,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),42038,36959,18914,14239,16358,15661,12749,
长期借款(万元),--,--,--,--,3750,2000,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),805,376,421,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,0,
其他非流动负债(万元),3434,3472,--,--,--,--,--,
非流动负债合计(万元),4239,3848,421,0,3750,2000,0,
负债合计(万元),46277,40806,19335,14239,20108,17661,12749,
实收资本(或股本)(万元),22599,16123,12000,12000,2702,2640,2640,
资本公积(万元),35232,40912,6802,6802,1778,--,--,
减:库存股(万元),1677,1677,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),2321,1949,1204,544,1014,639,237,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),24318,17066,10395,4919,8626,6358,3839,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),82792,74374,30401,24264,14119,9637,6716,
少数股东权益(万元),--,--,3,--,--,--,--,
所有者权益(或股东权益)合计(万元),82792,74374,30403,24264,14119,9637,6716,
负债和所有者权益(或股东权益)总计(万元),129070,115180,49739,38504,34227,27298,19465,		
  
