报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),91552,88952,29408,21779,19429,13452,10802,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),3385,1205,2405,1556,711,380,2517,
应收账款(万元),43617,38424,31077,28497,26023,21470,18398,
预付款项(万元),413,236,255,537,515,598,421,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,78,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),989,973,1464,1380,656,678,631,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),13651,13962,11833,11470,12049,9802,11329,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),246,163,221,156,156,--,--,
流动资产合计(万元),153853,143914,76740,65375,59539,46381,44098,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),3279,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),30377,29371,28625,26923,--,--,--,
累计折旧(万元),12881,11074,9268,7409,--,--,--,
固定资产净值(万元),17495,18296,19357,19514,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),17495,18296,19357,19514,16157,13859,14511,
在建工程(万元),2363,1476,36,17,2701,3427,805,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),3524,3637,3717,3799,3883,3920,4010,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,12,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1204,1203,1159,1017,858,536,301,
