报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),78536,126394,186996,39691,27813,17848,19466,20932,27632,28117,5144,21175,6349,5798,2539,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收票据(万元),1087,211,3509,3280,--,--,1846,83,--,1400,--,0,400,--,--,
应收账款(万元),67751,52475,35456,22860,32806,26145,22304,22490,22349,22312,16744,9633,9875,9845,11166,
预付款项(万元),2115,2787,3108,3198,8921,16497,12661,24489,21803,19769,17744,14745,8136,1463,1847,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收利息(万元),730,410,111,--,--,--,--,--,--,0,--,0,0,--,--,
应收股利(万元),--,--,--,--,14,--,--,--,--,0,--,0,0,545,545,
其他应收款(万元),1035,1706,7093,493,9798,1916,2075,4008,5715,1775,858,735,626,2890,1264,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
存货(万元),64906,57359,42404,24619,46088,49075,50828,38687,31292,15967,14065,13163,7300,10216,8825,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),211,211,211,211,211,211,211,286,43,86,47,49,36,42,37,
其他流动资产(万元),88133,51677,2623,13,13,13,127,--,--,0,--,0,0,--,--,
流动资产合计(万元),304504,293231,281512,94366,125664,111705,109519,110976,108835,89426,54603,59500,32723,30798,26224,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
可供出售金融资产(万元),534,551,534,561,575,155,200,181,202,299,152,500,15,51,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,3,3,3,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
长期股权投资(万元),--,--,11880,--,--,300,300,300,300,300,300,300,340,463,577,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
投资性房地产(万元),10310,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
固定资产原值(万元),204691,138972,130529,86013,85933,85043,89346,89648,83484,78402,43332,43026,41169,--,--,
累计折旧(万元),70841,65542,57474,43696,39899,36169,34884,30202,26956,24765,23840,21569,19374,--,--,
固定资产净值(万元),133850,73431,73055,42317,46035,48873,54462,59447,56528,53637,19492,21457,21795,--,--,
固定资产减值准备(万元),288,288,--,--,--,--,--,--,--,0,37,37,37,--,--,
固定资产(万元),133563,73143,73055,42317,46035,48873,54462,59447,56528,53637,19455,21420,21759,23096,17908,
在建工程(万元),49,50838,24173,17515,4432,251,478,99,--,0,19561,0,1090,--,5373,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,3855,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
无形资产(万元),17931,18943,16905,10371,7743,7971,8198,8422,6984,7468,10896,7421,7591,7761,7932,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
