报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),10982,2618,34765,4595,426,4685,2728,656,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),797,--,--,--,--,--,--,639,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),761,50,13,20,--,--,--,--,
应收账款(万元),3719,2999,2353,2071,1968,1634,930,1141,
预付款项(万元),759,251,60,20,48,293,1229,2508,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),407,85,95,35,36,18,49,220,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),17994,10945,6398,4551,6010,4368,1750,1507,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),72795,74460,10113,187,291,29,501,3593,
流动资产合计(万元),108214,91407,53798,11479,8780,11026,7187,10264,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),155,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),329,207,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),4332,4366,4563,2630,300,318,--,--,
固定资产原值(万元),21015,15696,24035,25667,13294,8788,--,--,
累计折旧(万元),6981,2757,2848,1954,1467,921,--,--,
固定资产净值(万元),14034,12939,21187,23713,11828,7867,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),14034,12939,21187,23713,11828,7867,9131,2349,
在建工程(万元),2172,529,96,113,69,2612,1533,144,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),7301,3550,3140,2385,1502,1546,1515,1546,
开发支出(万元),313,--,--,--,--,--,--,--,
商誉(万元),8363,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,40,194,336,329,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),748,258,23,13,133,89,58,93,
其他非流动资产(万元),3058,158,113,569,12783,1110,--,--,
非流动资产合计(万元),40806,22008,29122,29422,26654,13737,12572,4462,
资产总计(万元),149020,113415,82920,40901,35434,24763,19759,14726,
短期借款(万元),--,--,--,--,--,--,1200,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),8853,4502,3029,2305,2849,2831,1657,1806,
预收账款(万元),5935,4876,3273,768,1305,859,1261,589,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2294,1165,1237,710,853,564,343,205,
应交税费(万元),1317,1035,604,419,287,604,406,157,
应付利息(万元),0,--,--,--,12,--,2,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),4178,5654,1374,242,1934,610,251,1710,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1039,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),23616,17232,9517,4443,7240,5469,5120,4468,
长期借款(万元),2000,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,908,1087,1103,--,--,
预计非流动负债(万元),392,--,--,--,--,--,--,--,
长期递延收益(万元),819,734,771,726,535,114,--,--,
递延所得税负债(万元),1358,90,134,70,47,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,35,35,
非流动负债合计(万元),5803,824,905,1704,1669,1217,35,35,
负债合计(万元),29419,18056,10422,6147,8909,6686,5155,4503,
实收资本(或股本)(万元),13528,13531,13336,10000,10000,5000,5000,3824,
资本公积(万元),35906,34180,27498,358,358,4858,4858,1426,
减:库存股(万元),6020,5285,--,--,--,--,--,--,
专项储备(万元),1260,970,807,666,467,308,149,--,
盈余公积(万元),9781,6895,4561,3067,2144,1043,341,707,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),60241,43395,24414,18903,12412,5685,3074,3304,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),115752,93684,70616,32994,25381,16893,13422,9261,
少数股东权益(万元),3849,1675,1882,1759,1144,1183,1182,962,
所有者权益(或股东权益)合计(万元),119601,95359,72498,34754,26525,18077,14604,10223,
负债和所有者权益(或股东权益)总计(万元),149020,113415,82920,40901,35434,24763,19759,14726,		
  
