报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),149854,192712,149425,140707,77803,171159,117393,130568,45381,79355,66879,11982,9396,8464,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
交易性金融资产(万元),15,1386,328,388,19,3489,558,846,308,21,11,713,190,24,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收票据(万元),120460,179300,112308,73193,49202,22979,22945,18634,9444,14141,7635,1876,2223,1366,
应收账款(万元),270772,233972,182857,102555,80665,48279,48039,39349,37851,19526,13037,18953,14815,13698,
预付款项(万元),29934,41802,41341,12193,17606,23424,18726,18499,10314,4943,2783,1468,1501,2318,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收利息(万元),--,132,152,--,--,--,--,--,0,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他应收款(万元),17145,13778,3565,8976,5524,2410,3158,4976,2130,259,431,950,4295,4925,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
存货(万元),200342,176812,137116,101697,101875,66392,53386,61240,38200,20635,20394,22298,19482,14398,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他流动资产(万元),63259,26728,50082,9617,74906,162,378,18,82,23,0,0,20,24,
流动资产合计(万元),851781,866623,677172,449324,407599,338293,264582,274129,143710,138904,111171,58242,51923,45215,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
可供出售金融资产(万元),55380,74688,42476,13386,--,--,--,--,0,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
长期应收款(万元),26163,28480,--,--,--,--,--,--,0,0,--,0,0,--,
长期股权投资(万元),20283,21969,26893,14830,3851,5090,3062,3054,3200,0,--,0,0,--,
