报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),22228,151716,130098,143842,6788,13713,13794,16481,8352,6432,3319,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),125,439,1283,456,5033,2920,3199,1477,680,431,5,
应收账款(万元),33842,55766,94534,37577,19591,20248,17270,14393,13393,7992,4725,
预付款项(万元),2212,17632,14336,11640,6789,8086,5210,5065,3183,2083,4587,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,2816,1607,427,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),250436,9704,7367,4677,2783,4251,4444,3821,2650,1526,1121,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),34881,54630,39747,67308,57969,32942,26769,16452,11824,12117,11867,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,106,--,--,--,--,--,--,--,--,
其他流动资产(万元),7731,8574,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),351456,301277,289077,265926,98952,82161,70686,57688,40083,30581,25624,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3599,4094,3094,3159,94,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),7180,9712,6125,6225,2665,94,94,94,94,94,94,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),87846,82816,69929,65023,51662,46420,46469,38635,18737,15908,--,
累计折旧(万元),28178,22036,18460,14248,11027,9742,8827,6512,4826,3381,--,
固定资产净值(万元),59668,60780,51468,50775,40634,36678,37641,32124,13912,12527,--,
固定资产减值准备(万元),52,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),59616,60780,51468,50775,40634,36678,37641,32124,13912,12527,10808,
在建工程(万元),20712,39411,11301,9954,11225,9677,7297,9240,17403,8202,427,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),38385,60669,19320,13575,4593,4610,4729,4852,5219,3789,2412,
开发支出(万元),--,--,--,--,--,--,--,--,41,53,132,
商誉(万元),15696,33562,35429,33374,--,--,--,--,--,--,--,
长期待摊费用(万元),1962,553,219,94,129,80,--,--,--,--,6,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1678,1893,2835,1598,395,449,381,308,190,86,37,
其他非流动资产(万元),10223,9764,4970,95,--,--,--,--,--,--,--,
非流动资产合计(万元),159050,220439,134759,118850,59735,51587,50141,46616,36857,24751,13917,
资产总计(万元),510506,521716,423837,384776,158687,133748,120827,104305,76940,55332,39541,
短期借款(万元),191879,80453,76519,43910,21505,45950,41217,22498,18332,11179,6400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,10000,3475,700,2145,2619,4681,11718,6393,3013,3913,
应付账款(万元),55624,48688,19524,14158,16131,12009,9689,7232,5372,3941,1970,
预收账款(万元),4985,3271,2863,2768,9752,6106,8336,6885,4460,5265,8671,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),793,882,145,62,495,--,--,--,--,--,--,
应交税费(万元),2614,1443,10168,2397,-179,650,963,942,1466,694,-253,
应付利息(万元),22228,1409,1485,97,--,140,140,140,--,--,--,
应付股利(万元),--,829,--,--,1240,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),30158,24468,22029,56599,8679,668,367,622,1376,265,170,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),85838,22035,20489,22850,10859,17423,6950,4372,4598,806,187,
其他流动负债(万元),2081,762,602,7797,189,--,--,--,--,--,--,
流动负债合计(万元),396201,194240,157299,151338,70816,85566,72343,54410,41998,25163,21058,
长期借款(万元),40592,110322,55800,53043,19000,6512,8800,11800,7400,6700,--,
应付债券(万元),--,20000,20000,--,--,--,4802,4727,--,--,--,
长期应付款(万元),31692,3043,3015,2630,4957,6249,2651,4306,1480,473,269,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),18326,777,927,1129,--,--,--,--,--,--,--,
长期递延收益(万元),3276,2716,2599,1823,1677,--,--,--,--,--,--,
递延所得税负债(万元),3374,3893,5656,4990,--,--,--,--,--,--,--,
其他非流动负债(万元),3,--,--,3656,--,1455,1560,1668,1338,1435,651,
非流动负债合计(万元),97264,140752,87998,67271,25634,14216,17813,22501,10218,8607,920,
负债合计(万元),493465,334991,245297,218610,96450,99782,90157,76911,52216,33770,21979,
实收资本(或股本)(万元),43700,43700,43540,14044,10273,7703,7703,7703,7703,7703,7318,
资本公积(万元),122070,122115,120050,127402,34178,9902,9902,9902,9902,9902,9131,
减:库存股(万元),11880,18585,21003,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2563,2563,2563,2097,1891,1572,1232,905,669,392,157,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-144420,30852,26846,18852,15041,13943,11069,8124,5773,3067,949,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),13184,180851,173821,162522,61380,33121,29905,26634,24047,21064,17554,
少数股东权益(万元),3857,5874,4718,3644,857,845,765,760,677,497,8,
所有者权益(或股东权益)合计(万元),17041,186724,178539,166166,62237,33966,30670,27394,24724,21561,17562,
负债和所有者权益(或股东权益)总计(万元),510506,521716,423837,384776,158687,133748,120827,104305,76940,55332,39541,		
  
