报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),15271,9892,20136,7717,4524,13707,25905,31853,4004,4260,2173,3238,
结算备付金(万元),--,--,--,--,--,--,0,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,0,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),438,3291,3290,50,--,--,0,--,--,--,--,0,
应收账款(万元),12793,17227,14990,14617,6083,5089,3505,3051,1498,951,722,629,
预付款项(万元),1024,622,800,877,620,345,143,82,127,163,105,196,
应收保费(万元),--,--,--,--,--,--,0,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,0,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,139,475,--,--,--,--,0,
应收股利(万元),4594,--,50,--,--,--,0,--,--,--,--,0,
其他应收款(万元),3112,2367,734,1808,1586,1136,131,100,82,99,101,148,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,0,
存货(万元),13746,10748,8566,6954,5411,5449,4301,3018,2920,3209,2180,2636,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,--,--,--,--,0,
其他流动资产(万元),9832,51733,46999,12441,33329,310,112,30,8,14,16,4,
流动资产合计(万元),60811,95879,95564,44464,51552,26175,34571,38133,8640,8696,5297,6851,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,--,--,--,0,
可供出售金融资产(万元),23,1028,2725,1921,2221,--,0,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,0,--,--,--,--,0,
长期股权投资(万元),49964,3695,7747,2348,825,2151,2000,--,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,0,--,--,--,--,0,
固定资产原值(万元),41167,80902,73876,29675,19413,15209,13057,11360,9993,8824,7252,0,
累计折旧(万元),11467,17840,13735,7568,4656,3800,2995,2369,1748,1278,865,0,
固定资产净值(万元),29699,63061,60141,22107,14758,11408,10062,8991,8245,7546,6387,0,
