报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),262184,188321,293014,185484,163308,63725,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,29,
应收账款(万元),22343,31293,2887,3511,2196,1561,
预付款项(万元),3389,1998,792,1373,773,784,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1783,1733,38603,1308,1941,2580,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),1685,1967,1713,2666,3845,4385,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),16102,11793,4198,44212,1544,1274,
流动资产合计(万元),307485,237105,341208,238554,173608,74338,
发放贷款及垫款(万元),--,--,--,164379,--,--,
可供出售金融资产(万元),29180,4700,3300,5000,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),36160,39182,28517,12643,4192,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),161634,68645,38155,--,--,--,
累计折旧(万元),32729,18450,10088,--,--,--,
固定资产净值(万元),128904,50195,28067,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),128904,50195,28067,14016,12775,15949,
在建工程(万元),--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1327,374,410,455,437,508,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),740,206,235,515,443,535,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),26,71,--,1527,5569,5575,
其他非流动资产(万元),--,89836,21780,--,--,--,
非流动资产合计(万元),196337,184564,82309,198535,23416,22567,
资产总计(万元),503822,421669,423518,437089,197024,96905,
短期借款(万元),2000,--,--,--,27000,17700,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),13964,21575,4120,4389,4480,2497,
应付账款(万元),37185,50840,23232,21642,15870,13160,
预收账款(万元),1343,2465,1651,2921,4754,10380,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),10699,10262,7230,4694,4749,2844,
应交税费(万元),5414,906,707,5305,854,460,
应付利息(万元),--,--,--,871,71,511,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),20635,12625,19704,13739,9016,22020,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),117313,90691,182123,232053,135417,48220,
流动负债合计(万元),208552,189363,238766,285615,202210,117791,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,436,212,
递延所得税负债(万元),1982,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1982,0,0,0,436,212,
负债合计(万元),210533,189363,238766,285615,202647,118003,
实收资本(或股本)(万元),36000,36000,36000,36000,26088,23480,
资本公积(万元),121065,121021,121475,121646,34329,1923,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),17032,11086,5801,--,--,--,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),117377,63374,21695,-6006,-66187,-46555,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),291498,231504,184994,151664,-5586,-21152,
少数股东权益(万元),1791,802,-242,-190,-37,53,
所有者权益(或股东权益)合计(万元),293288,232306,184752,151474,-5623,-21099,
负债和所有者权益(或股东权益)总计(万元),503822,421669,423518,437089,197024,96905,		
  
