报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),44165,34442,15386,20076,17753,10591,11745,10541,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),6848,243,120,--,50,60,40,--,
应收账款(万元),147893,112567,79004,57906,38785,23194,14964,13214,
预付款项(万元),15177,11840,8167,6155,4187,2430,2169,1524,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),3174,1921,1538,1491,322,353,483,1134,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),73112,54813,35929,26687,19136,17320,13467,9454,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),585,583,776,761,763,838,--,--,
其他流动资产(万元),5180,15431,33967,64910,--,--,--,--,
流动资产合计(万元),296134,231840,174887,177985,80996,54787,42869,35866,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3000,3000,3000,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),602,1044,1416,1011,965,1134,--,--,
长期股权投资(万元),--,--,--,2584,812,578,516,533,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),146900,110460,53940,43458,35927,29116,23320,8060,
累计折旧(万元),35238,25376,20756,15208,10772,7606,4873,3769,
固定资产净值(万元),111662,85084,33183,28250,25155,21510,18448,4292,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),111662,85084,33183,28250,25155,21510,18448,4292,
在建工程(万元),18681,19646,45378,23410,11203,3517,327,9114,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),7377,8061,6850,1832,1378,1403,241,247,
开发支出(万元),7472,2073,1724,391,--,--,--,--,
商誉(万元),2132,2132,442,--,--,--,--,--,
长期待摊费用(万元),914,888,548,220,106,75,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),3905,3263,2405,1535,1016,699,552,464,
其他非流动资产(万元),3769,1288,--,--,--,--,--,--,
非流动资产合计(万元),159514,126477,94946,59233,40636,28915,20083,14650,
