报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),54956,43697,40805,10516,6639,15590,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,200,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),18573,16045,11755,4285,7153,10369,
应收账款(万元),29932,17358,15280,16488,20140,17261,
预付款项(万元),7896,5278,4843,1786,1188,2043,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),811,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1958,1017,483,739,909,261,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),208665,135160,107546,41152,25341,29654,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),87779,6796,5816,5822,--,--,
流动资产合计(万元),410569,225351,186529,80789,61569,75177,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),13043,12750,13089,11692,9607,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),17334,6572,7579,--,--,--,
累计折旧(万元),2553,2222,2478,--,--,--,
固定资产净值(万元),14781,4350,5101,--,--,--,
固定资产减值准备(万元),279,279,1082,--,--,--,
固定资产(万元),14503,4071,4019,3886,3514,14239,
在建工程(万元),1674,9584,4208,272,239,99,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1682,1657,1723,1778,2958,4245,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),114,40,29,35,71,197,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),2817,2199,2942,3085,2826,2630,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),33833,30302,26009,20748,19216,21410,
资产总计(万元),444402,255653,212538,101537,80785,96587,
短期借款(万元),--,--,--,--,--,4550,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),19827,9154,6237,2475,994,--,
应付账款(万元),41509,27614,24959,13512,4022,7678,
预收账款(万元),149345,119040,103375,21847,11589,16836,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),7086,4429,2530,979,733,466,
应交税费(万元),1578,194,1446,73,720,1811,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),800,769,652,261,4826,9985,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),220145,161200,139199,39147,22884,41326,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),422,--,--,--,--,--,
长期递延收益(万元),1092,1089,1539,2360,1395,1435,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1514,1089,1539,2360,1395,1435,
负债合计(万元),221658,162289,140738,41507,24279,42761,
实收资本(或股本)(万元),32000,24000,24000,24000,24000,24000,
资本公积(万元),114443,17682,17682,17682,17682,17682,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),6136,3906,2100,1730,1416,1349,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),70165,47775,28017,16617,13408,10794,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),222744,93364,71800,60029,56506,53826,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),222744,93364,71800,60029,56506,53826,
负债和所有者权益(或股东权益)总计(万元),444402,255653,212538,101537,80785,96587,		
  
