报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),9613,5140,11466,1906,6289,15141,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),59,63,33,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),3587,2614,1929,4240,4773,1821,
应收账款(万元),22081,23858,22476,16044,21916,21577,
预付款项(万元),153,164,367,542,569,189,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),912,447,474,210,215,204,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),34573,26826,21423,16296,14955,12972,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),25200,14762,5453,13200,5276,301,
流动资产合计(万元),96179,73874,63619,52438,53993,52205,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),149,157,165,173,181,188,
固定资产原值(万元),37526,35468,21249,--,--,--,
累计折旧(万元),11404,11011,9282,--,--,--,
固定资产净值(万元),26122,24457,11967,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),26122,24457,11967,11123,11026,11118,
在建工程(万元),5516,3753,2765,2099,618,620,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4679,4789,3378,3469,3522,3605,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),1,2,1700,466,307,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),639,604,498,340,503,437,
其他非流动资产(万元),221,550,485,398,276,185,
非流动资产合计(万元),37329,34312,20957,18069,16432,16154,
资产总计(万元),133508,108186,84576,70507,70425,68359,
短期借款(万元),33552,37995,28820,22090,20200,20800,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),85,--,--,--,5,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,1500,4105,5450,
应付账款(万元),10539,9845,5414,1111,2641,3943,
预收账款(万元),638,796,667,545,663,1083,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2366,1514,1375,832,789,649,
应交税费(万元),1251,758,806,508,631,34,
应付利息(万元),152,110,44,36,40,38,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),586,788,740,925,554,164,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),49169,51806,37866,27547,29629,32161,
长期借款(万元),--,4700,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),3457,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),3763,1490,894,315,341,307,
递延所得税负债(万元),280,23,19,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),7501,6213,914,315,341,307,
负债合计(万元),56670,58020,38780,27863,29970,32469,
实收资本(或股本)(万元),9830,7372,7372,7372,7372,7372,
资本公积(万元),28517,10086,10086,10086,10086,10086,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),5858,5279,4732,4269,3859,3402,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),32634,27429,23607,20917,19138,15030,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),76839,50167,45797,42644,40455,35891,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),76839,50167,45797,42644,40455,35891,
负债和所有者权益(或股东权益)总计(万元),133508,108186,84576,70507,70425,68359,		
  
