报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),46378,28997,22829,24750,14947,60885,93180,99205,3765,2515,3194,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),42068,35152,31251,29797,28672,21296,12747,12185,10183,10573,5844,
应收账款(万元),123622,95499,77270,70689,52612,31523,27949,24882,18413,16361,16485,
预付款项(万元),2395,1774,2336,1292,2506,13165,5171,7306,4133,4659,3009,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),138,57,57,10,45,589,1699,1018,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1001,998,1472,490,595,182,146,274,235,112,84,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
存货(万元),71778,61744,47506,39820,40526,29695,19687,12281,7294,6780,9499,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,30000,--,--,--,18000,--,--,0,0,0,
其他流动资产(万元),1523,1373,231,9059,24012,--,5,19,0,0,0,
流动资产合计(万元),288902,255595,182952,175908,163914,175334,160584,157171,44023,40999,38116,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),26126,29113,19671,19988,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),1878,2484,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),236043,196523,175130,145530,124069,70491,55524,42312,29046,22041,0,
累计折旧(万元),81997,65893,52114,39515,28485,19984,14476,10461,7684,5559,0,
固定资产净值(万元),154045,130630,123017,106015,95584,50507,41048,31851,21362,16482,0,
固定资产减值准备(万元),473,501,571,631,672,601,35,--,0,0,0,
固定资产(万元),153572,130129,122446,105384,94912,49905,41013,31851,21362,16482,15305,
在建工程(万元),11262,10261,4905,3019,5475,6923,1300,5559,5896,2283,436,
工程物资(万元),--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),28590,21275,21120,20689,20590,13396,12518,12562,9616,5175,4803,
开发支出(万元),--,152,--,--,--,--,--,--,0,0,0,
商誉(万元),--,711,711,711,711,711,--,--,0,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),109,130,204,406,921,613,353,293,206,190,175,
其他非流动资产(万元),46308,10564,39757,26225,4907,--,--,--,0,0,0,
非流动资产合计(万元),267845,204819,208814,176424,127516,71549,55184,50265,37080,24130,20720,
资产总计(万元),556747,460414,391766,352331,291431,246883,215768,207436,81104,65129,58836,
短期借款(万元),64600,24259,--,14227,57,--,--,--,7718,11663,9100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,0,0,2250,
应付账款(万元),21309,17275,13066,8901,8741,6392,3312,5265,3411,2926,2438,
预收账款(万元),5149,6069,6175,11046,14937,7033,3184,1471,1330,1682,2964,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),19397,14645,12253,10645,8339,5141,2136,1919,1138,970,729,
应交税费(万元),4825,3169,3639,2984,1119,1218,1125,984,1723,2277,847,
应付利息(万元),92,54,--,--,--,--,--,--,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),1175,775,657,295,130,407,83,67,521,1193,1205,
预提费用(万元),--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,75,--,--,2500,0,1500,
其他流动负债(万元),207,226,191,86,82,--,75,55,0,0,0,
流动负债合计(万元),116754,66471,35983,48185,33406,20266,9916,9759,18341,20712,21033,
长期借款(万元),7,11,14,502,500,519,--,--,2000,2500,2000,
应付债券(万元),--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),2181,1170,830,1159,927,608,172,196,206,220,202,
长期递延收益(万元),1302,1301,1326,1518,511,--,--,--,0,0,0,
递延所得税负债(万元),1771,1103,457,--,--,--,--,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,534,693,487,47,0,0,
非流动负债合计(万元),5261,3584,2627,3180,1937,1660,865,683,2253,2720,2202,
负债合计(万元),122015,70055,38610,51365,35343,21927,10781,10443,20594,23431,23235,
实收资本(或股本)(万元),80000,80000,80000,80000,40000,20000,20000,20000,15000,15000,15000,
资本公积(万元),50634,50634,50634,50634,90634,117329,117329,117329,7135,7135,7135,
减:库存股(万元),--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),534,487,464,307,396,369,215,--,0,0,0,
盈余公积(万元),40000,35668,28997,21727,15103,10000,8868,6878,4743,2859,1346,
