报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),79775,49953,41918,32100,19605,12992,31428,23836,32269,23789,18961,6124,5399,2013,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),5531,3202,5535,7037,2732,4249,6000,9250,2639,243,35,36,390,188,
应收账款(万元),268070,168059,94451,72870,64863,60509,52856,43299,39127,24630,15563,11745,7444,5756,
预付款项(万元),2662,7470,2855,1541,1541,536,1115,5856,3830,3537,5635,689,431,688,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,72,0,58,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),4471,2284,2076,2150,2376,5446,1889,2176,1074,702,713,466,3090,1208,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),119626,94874,72303,46776,37339,36209,37194,32050,27684,18314,9139,5584,4547,1466,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),3462,2049,1277,1590,1096,1256,1543,742,362,801,--,0,0,--,
流动资产合计(万元),483596,327893,220415,164064,129552,121196,132026,117209,107058,72017,50103,24643,21301,11320,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),1780,12600,12600,5955,4835,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),5031,4879,5090,4614,3456,2213,--,99,--,0,--,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),4147,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产原值(万元),197161,146217,139814,128342,104557,95205,80213,64668,50502,36479,19845,16992,14825,--,
累计折旧(万元),67272,58336,50092,41095,35709,28151,20282,14979,10413,6835,4820,3383,2172,--,
固定资产净值(万元),129890,87881,89722,87248,68848,67054,59931,49689,40089,29645,15025,13609,12653,--,
固定资产减值准备(万元),142,143,143,143,327,191,--,--,--,0,0,0,0,0,
固定资产(万元),129747,87738,89579,87105,68521,66863,59931,49689,40089,29645,15025,13609,12653,4685,
在建工程(万元),5797,4275,3366,4506,12982,6304,4217,3605,5824,3636,277,28,0,653,
