报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),19711,15057,9859,8088,7905,6898,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),905,--,--,--,29,236,
应收账款(万元),9786,--,--,--,3896,3229,
预付款项(万元),822,475,836,517,635,291,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),499,873,328,328,667,1032,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),14689,9362,9552,11036,12327,9441,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),15093,306,71,252,174,401,
流动资产合计(万元),61503,33615,25944,22790,25633,21528,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),5000,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,1850,1951,--,--,--,
固定资产原值(万元),35295,30757,32690,26079,--,--,
累计折旧(万元),12533,10247,8953,7320,--,--,
固定资产净值(万元),22762,20510,23737,18760,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),22762,20510,23737,18760,16448,17094,
在建工程(万元),1005,847,1072,5603,4049,825,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),8167,8423,8037,8006,8037,8207,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),959,1086,1591,413,1033,289,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),406,334,398,455,540,599,
其他非流动资产(万元),780,303,396,410,88,--,
非流动资产合计(万元),39079,33353,37182,33648,30196,27013,
资产总计(万元),100581,66969,63126,56438,55829,48542,
短期借款(万元),737,4440,8120,12447,12529,11536,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),3873,--,--,--,1980,867,
应付账款(万元),9938,--,--,--,5577,5918,
预收账款(万元),2736,2085,2333,2525,3624,4039,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2946,2729,2522,1934,1401,1177,
应交税费(万元),1119,1571,1744,1024,656,1044,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4302,4203,4764,3470,2722,1750,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,2364,1050,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),25651,28544,30936,29310,30853,27381,
长期借款(万元),--,2702,3448,3700,3511,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),952,804,526,376,302,424,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),952,3506,3974,4076,3813,424,
负债合计(万元),26603,32050,34910,33386,34666,27805,
实收资本(或股本)(万元),11398,8548,8548,8400,8400,8400,
资本公积(万元),34212,5655,5655,4691,4691,4691,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3354,2628,1936,1550,1436,1244,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),25004,18079,12066,8411,6637,6402,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),73969,34910,28205,23051,21164,20737,
少数股东权益(万元),10,9,11,--,--,--,
所有者权益(或股东权益)合计(万元),73978,34919,28216,23051,21164,20737,
负债和所有者权益(或股东权益)总计(万元),100581,66969,63126,56438,55829,48542,		
  
