报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),84855,69524,46587,51933,63080,44736,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,3634,12631,15318,12209,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),23081,28495,16465,6170,10338,11245,
应收账款(万元),38149,38221,28716,30019,21917,19609,
预付款项(万元),2162,2853,2081,3095,6213,2673,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),5176,15301,9313,58666,61190,48368,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),35475,25513,17052,17245,18061,13582,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),51117,12437,4010,2105,653,1408,
流动资产合计(万元),240015,192344,127859,181863,196769,153831,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,1000,1000,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),13762,5310,9016,43615,40104,46718,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),2104,1854,1433,3733,3870,310,
固定资产原值(万元),102692,86595,82659,--,--,--,
累计折旧(万元),37459,33264,27150,--,--,--,
固定资产净值(万元),65233,53330,55509,--,--,--,
固定资产减值准备(万元),2056,2056,2069,--,--,--,
固定资产(万元),63177,51275,53440,43835,48704,48191,
在建工程(万元),12984,2307,766,1830,327,2995,
工程物资(万元),2252,1458,984,1444,1261,2403,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),7805,7985,6549,6723,6305,7505,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),7,7,7,--,--,--,
长期待摊费用(万元),2127,1673,1937,2698,3443,3343,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),6336,5983,5436,3755,3174,2593,
其他非流动资产(万元),2299,1845,541,1876,450,1253,
非流动资产合计(万元),112853,79696,80109,109508,108638,116311,
资产总计(万元),352868,272040,207967,291372,305408,270142,
短期借款(万元),40000,47000,60466,83005,110922,98499,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,34,--,232,94,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),140,2281,1000,12000,13865,14946,
应付账款(万元),13940,5974,8089,6784,9117,11367,
预收账款(万元),5121,3908,2343,1403,1399,1983,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),3687,2578,2118,1448,1387,1383,
应交税费(万元),25005,19435,21983,9372,9670,11783,
应付利息(万元),65,56,96,132,219,197,
应付股利(万元),--,--,5613,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),13087,13086,2866,38119,25550,5787,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,17250,2000,19000,5000,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),101045,94353,121825,154494,191223,150945,
长期借款(万元),--,--,--,17250,8000,21000,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),2353,2637,1732,1887,960,435,
递延所得税负债(万元),--,--,--,211,12,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),2353,2637,1732,19347,8972,21435,
负债合计(万元),103398,96990,123557,173841,200195,172379,
实收资本(或股本)(万元),37632,37632,17920,17920,17920,17920,
资本公积(万元),2411,2411,2411,2968,2968,2968,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),3374,2264,2351,1475,768,488,
盈余公积(万元),19095,9474,5253,9420,9420,9420,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),186309,122791,56234,79806,68447,61266,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),248810,174571,84169,111589,99524,92061,
少数股东权益(万元),660,479,241,5942,5689,5702,
所有者权益(或股东权益)合计(万元),249471,175050,84410,117531,105212,97763,
负债和所有者权益(或股东权益)总计(万元),352868,272040,207967,291372,305408,270142,		
  
