报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),78165,65004,63318,61790,52260,28551,28340,25500,20982,23231,47282,67558,70721,81231,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,173,196,355,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),505,--,--,--,--,20,--,--,--,0,50,0,0,0,
应收账款(万元),76478,56673,38013,19883,17287,5034,5020,4836,4606,3380,6430,13540,29876,2956,
预付款项(万元),12360,6363,5834,4147,8882,475,384,674,708,10792,28108,180049,162677,137486,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),3,3,5,4,156,138,114,25,11,0,86,0,0,0,
应收股利(万元),0,248,--,--,--,--,--,--,--,1115,--,761,11,62,
其他应收款(万元),25787,11898,9690,8100,6040,997,8670,9324,2818,29104,49378,53170,126199,172459,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),25090,12765,10531,17750,11490,5211,4736,3089,2722,2124,4271,23332,19696,30891,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),18646,14361,17725,3027,67200,1436,7081,2237,1374,0,--,0,0,0,
其他流动资产(万元),22406,18101,22454,21308,23093,2400,23700,1200,--,0,40000,3500,27000,46000,
流动资产合计(万元),259441,225624,170769,139209,186408,44262,78045,46885,33220,69746,175605,342084,436375,471440,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,3200,--,--,--,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),674696,589927,580180,408356,284422,110853,102060,91309,67709,8751,1526,0,0,0,
长期股权投资(万元),10101,9638,10069,11541,11898,3200,3200,17351,17020,16266,21785,8417,82530,108237,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),0,1035,1100,1164,1229,--,822,867,912,957,1024,1092,1159,1226,
固定资产原值(万元),60618,57323,67773,--,--,19203,19030,25714,27395,26951,28683,138699,154549,108665,
累计折旧(万元),28262,25272,33292,--,--,4642,4126,8028,7699,6134,5621,25913,16397,7246,
固定资产净值(万元),32356,32051,34482,--,--,14560,14905,17687,19697,20817,23062,112785,138152,101419,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,40,40,40,0,0,0,
固定资产(万元),32356,32051,34482,24754,26820,14560,14905,17687,19657,20777,23022,112785,138152,101419,
在建工程(万元),11920,2969,2408,216,181,1394,125,3345,5101,3854,748,39683,4138,27097,
工程物资(万元),--,--,--,--,--,5,--,--,--,0,--,0,0,0,
固定资产清理(万元),10,--,2,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),436626,369641,387028,308294,264252,195634,192607,190073,179766,237914,225633,14351,6632,7456,
开发支出(万元),140,140,136,122,104,78,65,11,--,0,--,0,0,0,
商誉(万元),2408,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期待摊费用(万元),4375,728,389,61,31,31,11,73,151,47,19,5581,6105,276,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税资产(万元),1454,1428,996,558,1125,682,701,1030,889,2512,2340,220,347,939,
其他非流动资产(万元),69310,5200,1600,2400,2400,64500,51500,12500,--,1400,--,0,0,0,
非流动资产合计(万元),1243396,1012758,1018390,757467,595662,390936,365996,334246,291204,292477,276097,182129,239062,246650,
资产总计(万元),1502836,1238381,1189158,896676,782070,435199,444041,381132,324424,362222,451702,524213,675437,718090,
短期借款(万元),127400,40000,7400,1600,--,--,18364,7400,6000,0,56000,252000,312300,327600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,300,500,0,
应付账款(万元),110625,122076,129526,82681,55654,25818,--,16405,15994,12669,11564,11364,15553,5824,
预收账款(万元),32804,14289,19242,26735,25865,6,18,738,1072,800,147,408,66,144,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付职工薪酬(万元),11142,8910,7161,4691,3332,1495,1347,1389,1349,1002,522,108,521,371,
应交税费(万元),6522,7458,7642,3085,7154,-4072,-2719,-2184,3333,2180,4899,2111,2947,493,
应付利息(万元),711,477,662,1996,2140,2043,1925,1707,232,215,1289,150,170,94,
应付股利(万元),3831,11634,100,1592,526,48,--,1239,532,2391,31,138,138,136,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应付款(万元),5582,5194,7405,4067,6082,5000,39395,5381,2985,19906,4287,6261,38447,98224,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动负债(万元),45168,31418,88876,57166,13131,7122,3555,9674,6461,6571,2609,0,15000,0,
其他流动负债(万元),11711,8275,6233,--,--,--,--,--,--,0,50000,0,0,276,
流动负债合计(万元),355497,249730,274248,183612,113884,37461,61885,41748,37957,45734,131348,272840,385642,433163,
长期借款(万元),273916,183187,209148,156360,126981,74006,74290,84571,67246,50815,79141,104003,79031,72939,
应付债券(万元),--,--,--,39751,69507,69299,69103,29612,--,0,--,0,0,0,
长期应付款(万元),--,--,455,262,644,330,540,1581,9073,9335,2359,0,1184,1412,
专项应付款(万元),--,--,--,--,--,5,52,2029,2874,2623,2584,355,7165,15821,
预计非流动负债(万元),20733,18686,13064,12085,16530,19981,16891,15337,12819,64955,48907,0,0,0,
长期递延收益(万元),103438,101504,97439,87490,71464,--,--,--,--,0,--,0,0,0,
递延所得税负债(万元),16155,13346,11352,5767,3817,1087,2230,2628,1350,2492,3035,39,16,0,
其他非流动负债(万元),0,41038,--,--,--,20295,14066,2921,250,250,250,0,0,0,
非流动负债合计(万元),414242,357762,331457,301716,288942,185003,177173,138680,93612,130470,136276,104398,87396,90172,
负债合计(万元),769739,607492,605705,485328,402826,222464,239058,180428,131569,176204,267624,377238,473038,523335,
实收资本(或股本)(万元),70254,70254,256000,256000,256000,128000,128000,128000,128000,128000,128000,128000,128000,128000,
资本公积(万元),228896,228896,43150,2041,2041,817,861,861,1627,861,861,854,64648,63587,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
盈余公积(万元),18365,13281,10958,8661,7610,5518,4354,3435,3435,3435,--,0,0,0,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),274548,227465,179192,104567,75396,57693,49937,44216,37169,32161,30265,5681,-2733,-9109,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
归属于母公司股东权益合计(万元),592063,539895,489301,371269,341047,192028,183152,176512,170231,164458,159126,134535,189915,182478,
少数股东权益(万元),141034,90994,94153,40079,38197,20707,21832,24192,22624,21560,24952,12440,12484,12277,
所有者权益(或股东权益)合计(万元),733097,630890,583453,411348,379244,212735,204984,200704,192856,186018,184078,146975,202399,194755,
负债和所有者权益(或股东权益)总计(万元),1502836,1238381,1189158,896676,782070,435199,444041,381132,324424,362222,451702,524213,675437,718090,		
  
