报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),2773119,1408094,245653,129294,5958,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),51266,1374,--,--,--,
应收票据(万元),974289,545834,57052,42218,--,
应收账款(万元),622486,691852,731584,239393,37159,
预付款项(万元),86464,30584,10118,7047,1533,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),9281,5231,756,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),58928,9063,18381,5548,3000,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),707610,341776,135977,104161,31208,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),107699,269503,976070,22786,110409,
流动资产合计(万元),5391142,3303310,2176132,550447,189266,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),151652,196129,14340,500,500,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),96520,79103,16966,--,22722,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),1566086,1036137,462848,--,--,
累计折旧(万元),408620,214187,90101,--,--,
固定资产净值(万元),1157467,821950,372747,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),1157467,821950,372747,131310,24284,
在建工程(万元),162384,297436,122613,47489,17406,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,1,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),134617,140876,62165,50276,23761,
开发支出(万元),--,--,--,--,--,
商誉(万元),10042,10042,10042,10042,--,
长期待摊费用(万元),30583,13931,1421,613,30,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),124074,51005,26491,13524,2510,
其他非流动资产(万元),129890,52507,55914,63094,7032,
非流动资产合计(万元),1997228,1662978,682699,316849,98245,
资产总计(万元),7388370,4966289,2858831,867296,287511,
短期借款(万元),118009,224510,122659,57656,19713,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),31425,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),1184113,881272,439404,104120,10442,
应付账款(万元),705708,497826,317340,147240,38471,
预收账款(万元),499440,20317,8773,17005,872,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),112225,51731,44625,19849,2120,
应交税费(万元),72254,43620,24830,25262,3059,
应付利息(万元),1984,1521,578,364,9,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),290434,31716,36024,31176,6205,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),92902,36494,24051,132257,12738,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),3108494,1789005,1018282,534929,93628,
长期借款(万元),349077,212910,30200,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),94341,89505,95008,91767,134491,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),251238,178901,93058,58112,4366,
长期递延收益(万元),61104,41946,40358,29634,21485,
递延所得税负债(万元),4098,6899,2813,3022,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),759859,530160,261437,182534,160342,
负债合计(万元),3868353,2319165,1279720,717463,253970,
实收资本(或股本)(万元),219502,195519,61332,47059,20000,
资本公积(万元),2137292,1535459,1160855,36901,--,
减:库存股(万元),79370,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),98588,63825,29984,3708,695,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),951501,650490,296536,37630,4974,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),3293828,2470144,1548865,125367,25688,
少数股东权益(万元),226189,176980,30247,24466,7852,
所有者权益(或股东权益)合计(万元),3520017,2647124,1579112,149833,33541,
负债和所有者权益(或股东权益)总计(万元),7388370,4966289,2858831,867296,287511,		
  
