报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),21632,23746,29000,8078,6006,21083,31075,34309,3808,2767,2314,
结算备付金(万元),--,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),9490,2704,2677,1124,2969,994,628,100,0,--,547,
应收账款(万元),57264,29256,24293,18747,13326,10799,11291,12185,7834,7090,4940,
预付款项(万元),440,266,168,180,15,295,617,71,20,410,343,
应收保费(万元),--,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,205,452,348,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,0,--,0,
其他应收款(万元),727,472,272,525,1188,302,101,72,413,143,189,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,--,0,
存货(万元),32971,20787,17591,11479,6849,7403,8393,9604,6114,4876,3714,
待摊费用(万元),--,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,--,0,
其他流动资产(万元),2079,56,285,248,346,--,58,--,0,--,46,
流动资产合计(万元),124602,77286,74287,40381,30699,41081,52614,56689,18189,15286,12092,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,0,--,0,
长期股权投资(万元),15190,14517,6605,15613,7777,--,--,--,0,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,0,--,0,
固定资产原值(万元),146479,86228,83309,76037,71264,24276,23435,23580,19649,13520,0,
累计折旧(万元),44608,20733,16468,12358,10436,9244,7252,5365,3583,2326,0,
固定资产净值(万元),101872,65495,66840,63679,60827,15032,16183,18215,16066,11194,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,0,--,0,
固定资产(万元),101872,65495,66840,63679,60827,15032,16183,18215,16066,11194,10458,
