报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),46075,53215,47970,62451,72258,39201,45941,53159,60888,53579,47345,9869,8181,2889,1290,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融资产(万元),801,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),10,--,--,383,--,--,--,--,--,0,--,0,0,0,0,
应收账款(万元),44071,43595,37823,38168,17220,18730,11777,9968,6419,2919,4309,5126,4993,6516,6625,
预付款项(万元),6970,9278,2322,2636,1465,495,751,1878,216,464,613,51,128,1163,745,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收利息(万元),--,--,--,--,124,219,155,310,334,300,302,38,16,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),12400,11320,12183,12694,3232,2278,2000,3242,1851,795,401,403,466,1369,255,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
存货(万元),21033,16732,13418,12118,5873,7108,7724,8014,3288,1703,381,728,840,2037,1689,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动资产(万元),1889,--,--,--,--,--,--,--,--,0,--,0,0,0,23,
其他流动资产(万元),16051,7255,11876,20785,2760,9591,917,--,--,0,155,12,26,42,0,
