报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),16384,16362,5542,3070,3940,5696,2806,9738,12698,15128,19758,7709,3695,1846,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),8551,11300,10489,9961,9528,7302,5040,3257,3922,4656,2534,2492,1237,1873,
应收账款(万元),20268,19919,14420,9411,11650,10299,10327,10577,12523,10850,14814,13013,9201,6251,
预付款项(万元),786,1402,342,420,684,248,1078,3152,1730,1459,1826,1283,799,1391,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,29,12,13,170,0,0,6,
应收股利(万元),--,--,--,--,0,79,79,79,--,0,0,0,0,--,
其他应收款(万元),755,485,428,472,634,524,598,777,259,372,416,220,285,550,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),21640,29290,19966,23916,23011,19979,19859,17565,13499,14820,13223,7822,9085,8755,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,84,29,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),658,241,3,266,60,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),69043,78999,51273,47545,49506,44128,39786,45175,44642,47298,52741,32539,24302,20673,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),300,300,466,466,466,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),--,--,--,0,1289,2597,6009,6078,6386,6367,6096,3744,3751,4028,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),766,861,955,1307,1328,868,799,738,781,820,861,853,764,120,
固定资产原值(万元),106118,95811,63156,63250,58337,60615,56666,54813,53197,44013,37300,34067,30038,--,
累计折旧(万元),57857,55146,40105,37222,34599,33622,31100,27777,25176,22681,19809,18334,16859,--,
固定资产净值(万元),48261,40665,23050,26028,23738,26992,25566,27035,28021,21332,17491,15732,13179,--,
固定资产减值准备(万元),254,255,220,237,239,283,297,417,413,428,441,576,582,--,
固定资产(万元),48008,40411,22830,25792,23498,26710,25269,26619,27609,20904,17050,15156,12597,10716,
在建工程(万元),4960,7565,1531,1190,1375,1013,1190,1174,1825,4552,1934,2007,2168,1748,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),4396,5265,61,109,123,204,282,162,166,40,7,14,44,130,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
商誉(万元),5833,6585,--,--,--,--,--,--,--,0,0,0,0,--,
长期待摊费用(万元),143,140,--,0,29,41,28,--,--,0,0,0,1,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),850,679,457,442,308,305,261,181,162,214,176,158,154,144,
其他非流动资产(万元),5101,5892,1314,198,--,--,--,--,--,0,0,0,0,--,
非流动资产合计(万元),70356,67697,27614,29504,28415,31738,33837,34952,36929,32898,26123,21931,19480,16885,
资产总计(万元),139399,146696,78887,77050,77922,75865,73623,80127,81571,80197,78864,54470,43782,37557,
短期借款(万元),9500,8500,6300,4300,5800,6800,5500,5500,3500,8500,9600,8000,3000,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),2122,3930,1823,3235,1824,1722,447,1273,2479,1621,1498,1673,986,--,
应付账款(万元),17142,19871,11030,11161,10105,7322,6667,5759,5964,8507,8637,4669,3113,1089,
预收账款(万元),743,248,303,205,204,112,173,239,475,577,421,167,82,161,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),3482,3208,1149,936,1008,986,1058,1279,1446,1287,1352,2158,2481,2620,
应交税费(万元),405,694,134,29,138,28,261,430,996,809,828,732,849,942,
应付利息(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付股利(万元),439,439,--,--,--,--,--,--,--,0,0,0,258,1325,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),4415,4626,6737,6743,5747,6507,7603,8676,8361,3110,3699,5274,3973,4231,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动负债(万元),800,--,--,--,--,--,--,--,--,0,0,200,300,160,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动负债合计(万元),39049,41516,27476,26609,24825,23477,21708,23156,23221,24411,26034,22873,15042,11029,
长期借款(万元),4800,4000,--,--,--,--,--,--,--,0,0,1172,1296,1808,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,50,120,
专项应付款(万元),2830,1957,1157,800,--,--,--,--,2378,1002,0,0,79,327,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,10,0,0,--,
长期递延收益(万元),1418,1103,656,750,630,--,--,--,--,0,--,--,--,--,
递延所得税负债(万元),524,719,--,--,--,--,--,--,--,0,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,715,860,790,344,464,366,0,0,--,
非流动负债合计(万元),9572,7778,1813,1550,630,715,860,790,2722,1466,376,1172,1424,2254,
负债合计(万元),48621,49294,29289,28159,25455,24192,22568,23946,25943,25877,26410,24045,16466,13283,
实收资本(或股本)(万元),31857,31857,29103,29103,29103,29103,29103,29103,29103,29103,29103,21803,21803,21803,
资本公积(万元),57223,57223,14283,14283,14283,14283,14283,14283,11907,11907,11907,183,183,57,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项储备(万元),965,710,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),2561,2561,2561,2492,2492,2443,2389,2389,2389,2132,1783,1123,798,345,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未分配利润(万元),-1965,4874,2906,2274,5684,4905,4373,9526,11277,10634,9141,6728,3877,1770,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),90641,97225,48853,48152,51561,50734,50148,55301,54676,53776,51935,29836,26660,23975,
少数股东权益(万元),138,177,744,739,905,939,907,879,952,543,519,589,656,300,
所有者权益(或股东权益)合计(万元),90779,97402,49597,48891,52466,51674,51055,56181,55628,54319,52454,30425,27316,24274,
负债和所有者权益(或股东权益)总计(万元),139399,146696,78887,77050,77922,75865,73623,80127,81571,80197,78864,54470,43782,37557,		
  
