报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),92148,55826,50614,43527,41760,49703,78761,109037,26383,17524,17835,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,207,--,--,--,--,--,
衍生金融资产(万元),323,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16812,18100,8586,8079,7509,9390,2822,150,83,77,115,
应收账款(万元),94529,72432,63592,62312,45414,26454,21755,12904,6606,6893,6030,
预付款项(万元),13063,11558,10171,7331,9797,8198,5586,6658,5436,5495,2343,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,28,114,1213,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2058,3057,3364,3293,2654,948,834,930,740,4815,2737,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),101502,78357,70930,53557,52141,42006,37268,32144,24031,15971,17135,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1489,1339,1831,3052,3481,2990,1555,--,--,733,--,
流动资产合计(万元),321923,240668,209089,181151,162784,140010,149793,161823,63279,51506,46195,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1326,90,63,99,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),298295,283585,252429,226445,165536,134707,105096,74616,68196,--,--,
累计折旧(万元),123781,106012,90469,75484,56700,47792,39641,32419,26782,--,--,
固定资产净值(万元),174514,177573,161960,150961,108835,86915,65455,42196,41414,--,--,
固定资产减值准备(万元),495,512,1070,136,136,147,160,162,166,--,--,
固定资产(万元),174019,177060,160890,150825,108700,86768,65296,42035,41248,31108,31584,
在建工程(万元),5191,6103,24218,24271,35066,31274,25644,10869,4336,4419,1824,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),28434,29129,30133,30739,30567,31208,23273,17720,15585,9952,8370,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),4667,4667,4667,4667,5149,5149,4817,--,--,--,--,
长期待摊费用(万元),738,957,1797,2092,1765,1906,1941,2305,2762,1289,1538,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5915,4575,3910,3628,3194,2043,1226,620,330,135,187,
其他非流动资产(万元),--,--,--,--,--,--,337,--,--,--,--,
非流动资产合计(万元),220290,222582,225678,216321,184440,158348,122535,73549,64261,46903,43503,
资产总计(万元),542213,463250,434767,397472,347224,298358,272328,235372,127541,98409,89698,
短期借款(万元),45826,39313,34758,26750,21000,9700,22720,20423,20398,12500,19100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),12,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),92727,69970,65940,42271,42670,32536,31647,26439,27373,16138,25807,
应付账款(万元),38014,26564,27218,20824,15509,13325,10904,8819,5839,7451,5179,
预收账款(万元),25646,17921,16818,12393,6609,5299,4952,4412,5287,3286,1605,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),10767,10371,9533,8395,7052,5864,4276,2938,1349,2246,982,
应交税费(万元),5949,3385,3270,4537,4182,2282,3061,622,1796,1921,1346,
应付利息(万元),52,72,119,76,58,43,46,51,39,7,20,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),20058,14255,9889,5565,4058,2691,2440,1751,1171,1240,1152,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,3050,7000,750,2500,5500,1000,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),239051,181851,167545,123861,108139,72492,82545,70956,64253,44788,55192,
长期借款(万元),--,--,--,23400,7000,14000,--,2500,8000,4000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),11565,12360,13127,13279,11061,--,--,--,--,--,--,
递延所得税负债(万元),741,15,15,16,17,38,8,18,28,--,--,
其他非流动负债(万元),--,--,--,--,--,8645,7288,4369,660,--,12,
非流动负债合计(万元),12306,12374,13143,36696,18078,22683,7296,6887,8688,4000,12,
负债合计(万元),251357,194225,180688,160557,126217,95174,89840,77842,72941,48788,55204,
实收资本(或股本)(万元),112320,112320,86400,86400,43200,36000,20000,20000,15000,10000,10000,
资本公积(万元),63772,63772,72412,72412,72107,72107,88107,88057,7189,15164,15164,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),23764,21325,19163,16225,13039,10832,7788,5411,3891,2552,1106,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),90715,71608,76105,61877,92662,84245,66593,44062,28520,21847,8077,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),290856,269025,254080,236915,221008,203184,182488,157530,54600,49563,34347,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,58,147,
所有者权益(或股东权益)合计(万元),290856,269025,254080,236915,221008,203184,182488,157530,54600,49621,34494,
负债和所有者权益(或股东权益)总计(万元),542213,463250,434767,397472,347224,298358,272328,235372,127541,98409,89698,		
  
