报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),37009,59862,65958,18642,29717,7184,5001,6175,3844,4054,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),93,331,786,51,278,1084,635,231,5,--,
应收账款(万元),35031,30103,30879,25745,23266,18225,14221,7777,5316,2950,
预付款项(万元),473,581,546,161,227,130,621,158,107,7,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,221,227,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),718,556,1385,480,318,635,523,480,291,265,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),3858,3325,1608,106,297,--,--,5,79,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,21,2,137,92,--,--,--,--,
其他流动资产(万元),4,4,0,--,73,7,84,--,--,--,
流动资产合计(万元),77187,94984,101410,45187,54314,27356,21086,14826,9642,7276,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),20,20,20,20,20,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6761,5591,26,28,32,31,21,39,36,51,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),1169,1114,1256,1365,2174,3055,2621,2407,--,--,
累计折旧(万元),764,721,764,831,1341,1719,1271,814,--,--,
固定资产净值(万元),405,393,492,534,833,1336,1350,1593,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),405,393,492,534,833,1336,1350,1593,1771,1014,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
